"SITE","SITECODE","TREAT","TYPE","DIVISION","SPP","SPP_COUNT_PLOT","COUNT_HA","LAT","LONG","SLOPE","ELEVATION","SOLAR","EXP_MIN","OL_AV","TOTAL_COUNT_PLOT","DECID_COUNT_PLOT","CONIF_COUNT_PLOT","DECID_PROP_PLOT","CONIF_PROP_PLOT","DECID_COUNT_HA","CONIF_COUNT_HA","DECID_COUNT_M","CONIF_COUNT_M"
"STEESE","9_0",0,"TREE","d","SALIX",1,25,65.56702,-144.9287,1.91345,369.2820129,611139.9469,0,21.9,82,1,81,0.012195122,0.987804878,25,2025,0.0025,0.2025
"STEESE","18_1",1,"TREE","d","ALCR",0,0,65.58321,-145.00757,1.22018,415.95401,615661.5585,0,7.75,0,0,0,0,0,0,0,0,0
"STEESE","18_1",1,"TREE","d","ARCT",0,0,65.58321,-145.00757,1.22018,415.95401,615661.5585,0,7.75,0,0,0,0,0,0,0,0,0
"STEESE","18_1",1,"TREE","d","BENE",0,0,65.58321,-145.00757,1.22018,415.95401,615661.5585,0,7.75,0,0,0,0,0,0,0,0,0
"STEESE","18_1",1,"TREE","c","PIME",0,0,65.58321,-145.00757,1.22018,415.95401,615661.5585,0,7.75,0,0,0,0,0,0,0,0,0
"STEESE","18_1",1,"TREE","d","POBA",0,0,65.58321,-145.00757,1.22018,415.95401,615661.5585,0,7.75,0,0,0,0,0,0,0,0,0
"STEESE","18_1",1,"TREE","d","POTR",0,0,65.58321,-145.00757,1.22018,415.95401,615661.5585,0,7.75,0,0,0,0,0,0,0,0,0
"STEESE","18_1",1,"TREE","d","SALIX",0,0,65.58321,-145.00757,1.22018,415.95401,615661.5585,0,7.75,0,0,0,0,0,0,0,0,0
"STEESE","20_1",1,"TREE","d","ALCR",0,0,65.5648,-144.92697,1.26079,371.9349976,611370.3313,0,13,2,2,0,1,0,50,0,0.005,0
"STEESE","20_1",1,"TREE","d","ARCT",0,0,65.5648,-144.92697,1.26079,371.9349976,611370.3313,0,13,2,2,0,1,0,50,0,0.005,0
"STEESE","20_1",1,"TREE","d","BENE",0,0,65.5648,-144.92697,1.26079,371.9349976,611370.3313,0,13,2,2,0,1,0,50,0,0.005,0
"STEESE","20_1",1,"TREE","c","PIME",0,0,65.5648,-144.92697,1.26079,371.9349976,611370.3313,0,13,2,2,0,1,0,50,0,0.005,0
"STEESE","20_1",1,"TREE","d","POBA",0,0,65.5648,-144.92697,1.26079,371.9349976,611370.3313,0,13,2,2,0,1,0,50,0,0.005,0
"STEESE","20_1",1,"TREE","d","POTR",0,0,65.5648,-144.92697,1.26079,371.9349976,611370.3313,0,13,2,2,0,1,0,50,0,0.005,0
"STEESE","20_1",1,"TREE","d","SALIX",2,50,65.5648,-144.92697,1.26079,371.9349976,611370.3313,0,13,2,2,0,1,0,50,0,0.005,0
"STEESE","28_1",1,"TREE","d","ALCR",0,0,65.58453,-144.97688,1.64726,404.0740051,614486.8667,0,11,0,0,0,0,0,0,0,0,0
"STEESE","28_1",1,"TREE","d","ARCT",0,0,65.58453,-144.97688,1.64726,404.0740051,614486.8667,0,11,0,0,0,0,0,0,0,0,0
"STEESE","28_1",1,"TREE","d","BENE",0,0,65.58453,-144.97688,1.64726,404.0740051,614486.8667,0,11,0,0,0,0,0,0,0,0,0
"STEESE","28_1",1,"TREE","c","PIME",0,0,65.58453,-144.97688,1.64726,404.0740051,614486.8667,0,11,0,0,0,0,0,0,0,0,0
"STEESE","28_1",1,"TREE","d","POBA",0,0,65.58453,-144.97688,1.64726,404.0740051,614486.8667,0,11,0,0,0,0,0,0,0,0,0
"STEESE","28_1",1,"TREE","d","POTR",0,0,65.58453,-144.97688,1.64726,404.0740051,614486.8667,0,11,0,0,0,0,0,0,0,0,0
"STEESE","28_1",1,"TREE","d","SALIX",0,0,65.58453,-144.97688,1.64726,404.0740051,614486.8667,0,11,0,0,0,0,0,0,0,0,0
"STEESE","29_1",1,"TREE","d","ALCR",0,0,65.58229,-145.0013,1.31306,411.6220093,615269.6914,0,11,3,3,0,1,0,75,0,0.0075,0
"STEESE","29_1",1,"TREE","d","ARCT",0,0,65.58229,-145.0013,1.31306,411.6220093,615269.6914,0,11,3,3,0,1,0,75,0,0.0075,0
"STEESE","29_1",1,"TREE","d","BENE",3,75,65.58229,-145.0013,1.31306,411.6220093,615269.6914,0,11,3,3,0,1,0,75,0,0.0075,0
"STEESE","29_1",1,"TREE","c","PIME",0,0,65.58229,-145.0013,1.31306,411.6220093,615269.6914,0,11,3,3,0,1,0,75,0,0.0075,0
"STEESE","29_1",1,"TREE","d","POBA",0,0,65.58229,-145.0013,1.31306,411.6220093,615269.6914,0,11,3,3,0,1,0,75,0,0.0075,0
"STEESE","29_1",1,"TREE","d","POTR",0,0,65.58229,-145.0013,1.31306,411.6220093,615269.6914,0,11,3,3,0,1,0,75,0,0.0075,0
"STEESE","29_1",1,"TREE","d","SALIX",0,0,65.58229,-145.0013,1.31306,411.6220093,615269.6914,0,11,3,3,0,1,0,75,0,0.0075,0
"STEESE","33_1",1,"TREE","d","ALCR",2,50,65.58279,-144.99422,2.1331899,408.3590088,615002.8692,0,8.5,10,2,8,0.2,0.8,50,200,0.005,0.02
"STEESE","33_1",1,"TREE","d","ARCT",0,0,65.58279,-144.99422,2.1331899,408.3590088,615002.8692,0,8.5,10,2,8,0.2,0.8,50,200,0.005,0.02
"STEESE","33_1",1,"TREE","d","BENE",0,0,65.58279,-144.99422,2.1331899,408.3590088,615002.8692,0,8.5,10,2,8,0.2,0.8,50,200,0.005,0.02
"STEESE","33_1",1,"TREE","c","PIME",8,200,65.58279,-144.99422,2.1331899,408.3590088,615002.8692,0,8.5,10,2,8,0.2,0.8,50,200,0.005,0.02
"STEESE","33_1",1,"TREE","d","POBA",0,0,65.58279,-144.99422,2.1331899,408.3590088,615002.8692,0,8.5,10,2,8,0.2,0.8,50,200,0.005,0.02
"STEESE","33_1",1,"TREE","d","POTR",0,0,65.58279,-144.99422,2.1331899,408.3590088,615002.8692,0,8.5,10,2,8,0.2,0.8,50,200,0.005,0.02
"STEESE","33_1",1,"TREE","d","SALIX",0,0,65.58279,-144.99422,2.1331899,408.3590088,615002.8692,0,8.5,10,2,8,0.2,0.8,50,200,0.005,0.02
"STEESE","36_1",1,"TREE","d","ALCR",0,0,65.56454,-144.92126,2.49541,367.7340088,610879.8979,0,12.6,1,1,0,1,0,25,0,0.0025,0
"STEESE","36_1",1,"TREE","d","ARCT",0,0,65.56454,-144.92126,2.49541,367.7340088,610879.8979,0,12.6,1,1,0,1,0,25,0,0.0025,0
"STEESE","36_1",1,"TREE","d","BENE",0,0,65.56454,-144.92126,2.49541,367.7340088,610879.8979,0,12.6,1,1,0,1,0,25,0,0.0025,0
"STEESE","36_1",1,"TREE","c","PIME",0,0,65.56454,-144.92126,2.49541,367.7340088,610879.8979,0,12.6,1,1,0,1,0,25,0,0.0025,0
"STEESE","36_1",1,"TREE","d","POBA",0,0,65.56454,-144.92126,2.49541,367.7340088,610879.8979,0,12.6,1,1,0,1,0,25,0,0.0025,0
"STEESE","36_1",1,"TREE","d","POTR",0,0,65.56454,-144.92126,2.49541,367.7340088,610879.8979,0,12.6,1,1,0,1,0,25,0,0.0025,0
"STEESE","36_1",1,"TREE","d","SALIX",1,25,65.56454,-144.92126,2.49541,367.7340088,610879.8979,0,12.6,1,1,0,1,0,25,0,0.0025,0
"STEESE","5_1",1,"TREE","d","ALCR",2,50,65.5869,-144.98392,1.47034,409.2749939,615125.2874,0,11.4,4,4,0,1,0,100,0,0.01,0
"STEESE","5_1",1,"TREE","d","ARCT",1,25,65.5869,-144.98392,1.47034,409.2749939,615125.2874,0,11.4,4,4,0,1,0,100,0,0.01,0
"STEESE","5_1",1,"TREE","d","BENE",1,25,65.5869,-144.98392,1.47034,409.2749939,615125.2874,0,11.4,4,4,0,1,0,100,0,0.01,0
"STEESE","5_1",1,"TREE","c","PIME",0,0,65.5869,-144.98392,1.47034,409.2749939,615125.2874,0,11.4,4,4,0,1,0,100,0,0.01,0
"STEESE","5_1",1,"TREE","d","POBA",0,0,65.5869,-144.98392,1.47034,409.2749939,615125.2874,0,11.4,4,4,0,1,0,100,0,0.01,0
"STEESE","5_1",1,"TREE","d","POTR",0,0,65.5869,-144.98392,1.47034,409.2749939,615125.2874,0,11.4,4,4,0,1,0,100,0,0.01,0
"STEESE","5_1",1,"TREE","d","SALIX",0,0,65.5869,-144.98392,1.47034,409.2749939,615125.2874,0,11.4,4,4,0,1,0,100,0,0.01,0
"STEESE","19_2",2,"TREE","d","ALCR",0,0,65.58894,-144.97484,0.339272,406.8299866,614924.3855,0.3,9.6,4,4,0,1,0,100,0,0.01,0
"STEESE","19_2",2,"TREE","d","ARCT",0,0,65.58894,-144.97484,0.339272,406.8299866,614924.3855,0.3,9.6,4,4,0,1,0,100,0,0.01,0
"STEESE","19_2",2,"TREE","d","BENE",2,50,65.58894,-144.97484,0.339272,406.8299866,614924.3855,0.3,9.6,4,4,0,1,0,100,0,0.01,0
"STEESE","19_2",2,"TREE","c","PIME",0,0,65.58894,-144.97484,0.339272,406.8299866,614924.3855,0.3,9.6,4,4,0,1,0,100,0,0.01,0
"STEESE","19_2",2,"TREE","d","POBA",0,0,65.58894,-144.97484,0.339272,406.8299866,614924.3855,0.3,9.6,4,4,0,1,0,100,0,0.01,0
"STEESE","19_2",2,"TREE","d","POTR",0,0,65.58894,-144.97484,0.339272,406.8299866,614924.3855,0.3,9.6,4,4,0,1,0,100,0,0.01,0
"STEESE","19_2",2,"TREE","d","SALIX",2,50,65.58894,-144.97484,0.339272,406.8299866,614924.3855,0.3,9.6,4,4,0,1,0,100,0,0.01,0
"STEESE","26_2",2,"TREE","d","ALCR",2,50,65.58922,-144.95374,0.660417,397.9169922,614069.5701,0,13,2,2,0,1,0,50,0,0.005,0
"STEESE","26_2",2,"TREE","d","ARCT",0,0,65.58922,-144.95374,0.660417,397.9169922,614069.5701,0,13,2,2,0,1,0,50,0,0.005,0
"STEESE","26_2",2,"TREE","d","BENE",0,0,65.58922,-144.95374,0.660417,397.9169922,614069.5701,0,13,2,2,0,1,0,50,0,0.005,0
"STEESE","26_2",2,"TREE","c","PIME",0,0,65.58922,-144.95374,0.660417,397.9169922,614069.5701,0,13,2,2,0,1,0,50,0,0.005,0
"STEESE","26_2",2,"TREE","d","POBA",0,0,65.58922,-144.95374,0.660417,397.9169922,614069.5701,0,13,2,2,0,1,0,50,0,0.005,0
"STEESE","26_2",2,"TREE","d","POTR",0,0,65.58922,-144.95374,0.660417,397.9169922,614069.5701,0,13,2,2,0,1,0,50,0,0.005,0
"STEESE","26_2",2,"TREE","d","SALIX",0,0,65.58922,-144.95374,0.660417,397.9169922,614069.5701,0,13,2,2,0,1,0,50,0,0.005,0
"STEESE","27_2",2,"TREE","d","ALCR",0,0,65.58768,-144.97264,1.46521,404.8529968,614624.8976,0.5,9.6,0,0,0,0,0,0,0,0,0
"STEESE","27_2",2,"TREE","d","ARCT",0,0,65.58768,-144.97264,1.46521,404.8529968,614624.8976,0.5,9.6,0,0,0,0,0,0,0,0,0
"STEESE","27_2",2,"TREE","d","BENE",0,0,65.58768,-144.97264,1.46521,404.8529968,614624.8976,0.5,9.6,0,0,0,0,0,0,0,0,0
"STEESE","27_2",2,"TREE","c","PIME",0,0,65.58768,-144.97264,1.46521,404.8529968,614624.8976,0.5,9.6,0,0,0,0,0,0,0,0,0
"STEESE","27_2",2,"TREE","d","POBA",0,0,65.58768,-144.97264,1.46521,404.8529968,614624.8976,0.5,9.6,0,0,0,0,0,0,0,0,0
"STEESE","27_2",2,"TREE","d","POTR",0,0,65.58768,-144.97264,1.46521,404.8529968,614624.8976,0.5,9.6,0,0,0,0,0,0,0,0,0
"STEESE","27_2",2,"TREE","d","SALIX",0,0,65.58768,-144.97264,1.46521,404.8529968,614624.8976,0.5,9.6,0,0,0,0,0,0,0,0,0
"STEESE","3_2",2,"TREE","d","ALCR",0,0,65.58942,-144.9704,0.517824,404.8940125,614740.9913,0.5,11,1,1,0,1,0,25,0,0.0025,0
"STEESE","3_2",2,"TREE","d","ARCT",0,0,65.58942,-144.9704,0.517824,404.8940125,614740.9913,0.5,11,1,1,0,1,0,25,0,0.0025,0
"STEESE","3_2",2,"TREE","d","BENE",1,25,65.58942,-144.9704,0.517824,404.8940125,614740.9913,0.5,11,1,1,0,1,0,25,0,0.0025,0
"STEESE","3_2",2,"TREE","c","PIME",0,0,65.58942,-144.9704,0.517824,404.8940125,614740.9913,0.5,11,1,1,0,1,0,25,0,0.0025,0
"STEESE","3_2",2,"TREE","d","POBA",0,0,65.58942,-144.9704,0.517824,404.8940125,614740.9913,0.5,11,1,1,0,1,0,25,0,0.0025,0
"STEESE","3_2",2,"TREE","d","POTR",0,0,65.58942,-144.9704,0.517824,404.8940125,614740.9913,0.5,11,1,1,0,1,0,25,0,0.0025,0
"STEESE","3_2",2,"TREE","d","SALIX",0,0,65.58942,-144.9704,0.517824,404.8940125,614740.9913,0.5,11,1,1,0,1,0,25,0,0.0025,0
"STEESE","34_2",2,"TREE","d","ALCR",0,0,65.58088,-145.03844,0.618209,427.9970093,617110.4042,0,2.6,2,2,0,1,0,50,0,0.005,0
"STEESE","34_2",2,"TREE","d","ARCT",0,0,65.58088,-145.03844,0.618209,427.9970093,617110.4042,0,2.6,2,2,0,1,0,50,0,0.005,0
"STEESE","34_2",2,"TREE","d","BENE",1,25,65.58088,-145.03844,0.618209,427.9970093,617110.4042,0,2.6,2,2,0,1,0,50,0,0.005,0
"STEESE","34_2",2,"TREE","c","PIME",0,0,65.58088,-145.03844,0.618209,427.9970093,617110.4042,0,2.6,2,2,0,1,0,50,0,0.005,0
"STEESE","34_2",2,"TREE","d","POBA",0,0,65.58088,-145.03844,0.618209,427.9970093,617110.4042,0,2.6,2,2,0,1,0,50,0,0.005,0
"STEESE","34_2",2,"TREE","d","POTR",0,0,65.58088,-145.03844,0.618209,427.9970093,617110.4042,0,2.6,2,2,0,1,0,50,0,0.005,0
"STEESE","34_2",2,"TREE","d","SALIX",1,25,65.58088,-145.03844,0.618209,427.9970093,617110.4042,0,2.6,2,2,0,1,0,50,0,0.005,0
"STEESE","4_2",2,"TREE","d","ALCR",0,0,65.58785,-144.97032,0.853737,403.696991,614556.4887,1.6,13,0,0,0,0,NA,0,0,0,0
"STEESE","4_2",2,"TREE","d","ARCT",0,0,65.58785,-144.97032,0.853737,403.696991,614556.4887,1.6,13,0,0,0,0,NA,0,0,0,0
"STEESE","4_2",2,"TREE","d","BENE",0,0,65.58785,-144.97032,0.853737,403.696991,614556.4887,1.6,13,0,0,0,0,NA,0,0,0,0
"STEESE","4_2",2,"TREE","c","PIME",0,0,65.58785,-144.97032,0.853737,403.696991,614556.4887,1.6,13,0,0,0,0,NA,0,0,0,0
"STEESE","4_2",2,"TREE","d","POBA",0,0,65.58785,-144.97032,0.853737,403.696991,614556.4887,1.6,13,0,0,0,0,NA,0,0,0,0
"STEESE","4_2",2,"TREE","d","POTR",0,0,65.58785,-144.97032,0.853737,403.696991,614556.4887,1.6,13,0,0,0,0,NA,0,0,0,0
"STEESE","4_2",2,"TREE","d","SALIX",0,0,65.58785,-144.97032,0.853737,403.696991,614556.4887,1.6,13,0,0,0,0,NA,0,0,0,0
"STEESE","17_3",3,"TREE","d","ALCR",0,0,65.59335,-145.00465,0.941261,422.8439941,616492.1717,0.3,3.4,13,13,0,1,0,325,0,0.0325,0
"STEESE","17_3",3,"TREE","d","ARCT",0,0,65.59335,-145.00465,0.941261,422.8439941,616492.1717,0.3,3.4,13,13,0,1,0,325,0,0.0325,0
"STEESE","17_3",3,"TREE","d","BENE",0,0,65.59335,-145.00465,0.941261,422.8439941,616492.1717,0.3,3.4,13,13,0,1,0,325,0,0.0325,0
"STEESE","17_3",3,"TREE","c","PIME",0,0,65.59335,-145.00465,0.941261,422.8439941,616492.1717,0.3,3.4,13,13,0,1,0,325,0,0.0325,0
"STEESE","17_3",3,"TREE","d","POBA",0,0,65.59335,-145.00465,0.941261,422.8439941,616492.1717,0.3,3.4,13,13,0,1,0,325,0,0.0325,0
"STEESE","17_3",3,"TREE","d","POTR",8,200,65.59335,-145.00465,0.941261,422.8439941,616492.1717,0.3,3.4,13,13,0,1,0,325,0,0.0325,0
"STEESE","17_3",3,"TREE","d","SALIX",5,125,65.59335,-145.00465,0.941261,422.8439941,616492.1717,0.3,3.4,13,13,0,1,0,325,0,0.0325,0
"STEESE","2_3",3,"TREE","d","ALCR",0,0,65.5891,-145.00218,1.27923,419.6220093,616109.9153,1.8,1.6,26,26,0,1,0,650,0,0.065,0
"STEESE","2_3",3,"TREE","d","ARCT",0,0,65.5891,-145.00218,1.27923,419.6220093,616109.9153,1.8,1.6,26,26,0,1,0,650,0,0.065,0
"STEESE","2_3",3,"TREE","d","BENE",2,50,65.5891,-145.00218,1.27923,419.6220093,616109.9153,1.8,1.6,26,26,0,1,0,650,0,0.065,0
"STEESE","2_3",3,"TREE","c","PIME",0,0,65.5891,-145.00218,1.27923,419.6220093,616109.9153,1.8,1.6,26,26,0,1,0,650,0,0.065,0
"STEESE","2_3",3,"TREE","d","POBA",0,0,65.5891,-145.00218,1.27923,419.6220093,616109.9153,1.8,1.6,26,26,0,1,0,650,0,0.065,0
"STEESE","2_3",3,"TREE","d","POTR",21,525,65.5891,-145.00218,1.27923,419.6220093,616109.9153,1.8,1.6,26,26,0,1,0,650,0,0.065,0
"STEESE","2_3",3,"TREE","d","SALIX",3,75,65.5891,-145.00218,1.27923,419.6220093,616109.9153,1.8,1.6,26,26,0,1,0,650,0,0.065,0
"STEESE","22_3",3,"TREE","d","ALCR",0,0,65.59493,-145.01591,0.650052,428.9719849,617098.0506,0.9,6,18,18,0,1,0,450,0,0.045,0
"STEESE","22_3",3,"TREE","d","ARCT",0,0,65.59493,-145.01591,0.650052,428.9719849,617098.0506,0.9,6,18,18,0,1,0,450,0,0.045,0
"STEESE","22_3",3,"TREE","d","BENE",2,50,65.59493,-145.01591,0.650052,428.9719849,617098.0506,0.9,6,18,18,0,1,0,450,0,0.045,0
"STEESE","22_3",3,"TREE","c","PIME",0,0,65.59493,-145.01591,0.650052,428.9719849,617098.0506,0.9,6,18,18,0,1,0,450,0,0.045,0
"STEESE","22_3",3,"TREE","d","POBA",0,0,65.59493,-145.01591,0.650052,428.9719849,617098.0506,0.9,6,18,18,0,1,0,450,0,0.045,0
"STEESE","22_3",3,"TREE","d","POTR",7,175,65.59493,-145.01591,0.650052,428.9719849,617098.0506,0.9,6,18,18,0,1,0,450,0,0.045,0
"STEESE","22_3",3,"TREE","d","SALIX",9,225,65.59493,-145.01591,0.650052,428.9719849,617098.0506,0.9,6,18,18,0,1,0,450,0,0.045,0
"STEESE","23_3",3,"TREE","d","ALCR",0,0,65.59009,-145.00854,0.504181,421.7950134,616410.7035,1.3,4,5,5,0,1,0,125,0,0.0125,0
"STEESE","23_3",3,"TREE","d","ARCT",0,0,65.59009,-145.00854,0.504181,421.7950134,616410.7035,1.3,4,5,5,0,1,0,125,0,0.0125,0
"STEESE","23_3",3,"TREE","d","BENE",0,0,65.59009,-145.00854,0.504181,421.7950134,616410.7035,1.3,4,5,5,0,1,0,125,0,0.0125,0
"STEESE","23_3",3,"TREE","c","PIME",0,0,65.59009,-145.00854,0.504181,421.7950134,616410.7035,1.3,4,5,5,0,1,0,125,0,0.0125,0
"STEESE","23_3",3,"TREE","d","POBA",0,0,65.59009,-145.00854,0.504181,421.7950134,616410.7035,1.3,4,5,5,0,1,0,125,0,0.0125,0
"STEESE","23_3",3,"TREE","d","POTR",1,25,65.59009,-145.00854,0.504181,421.7950134,616410.7035,1.3,4,5,5,0,1,0,125,0,0.0125,0
"STEESE","23_3",3,"TREE","d","SALIX",4,100,65.59009,-145.00854,0.504181,421.7950134,616410.7035,1.3,4,5,5,0,1,0,125,0,0.0125,0
"STEESE","24_3",3,"TREE","d","ALCR",0,0,65.58874,-144.99597,0.803482,417.1700134,615955.8968,0,1.2,42,42,0,1,0,1050,0,0.105,0
"STEESE","24_3",3,"TREE","d","ARCT",0,0,65.58874,-144.99597,0.803482,417.1700134,615955.8968,0,1.2,42,42,0,1,0,1050,0,0.105,0
"STEESE","24_3",3,"TREE","d","BENE",1,25,65.58874,-144.99597,0.803482,417.1700134,615955.8968,0,1.2,42,42,0,1,0,1050,0,0.105,0
"STEESE","24_3",3,"TREE","c","PIME",0,0,65.58874,-144.99597,0.803482,417.1700134,615955.8968,0,1.2,42,42,0,1,0,1050,0,0.105,0
"STEESE","24_3",3,"TREE","d","POBA",0,0,65.58874,-144.99597,0.803482,417.1700134,615955.8968,0,1.2,42,42,0,1,0,1050,0,0.105,0
"STEESE","24_3",3,"TREE","d","POTR",36,900,65.58874,-144.99597,0.803482,417.1700134,615955.8968,0,1.2,42,42,0,1,0,1050,0,0.105,0
"STEESE","24_3",3,"TREE","d","SALIX",5,125,65.58874,-144.99597,0.803482,417.1700134,615955.8968,0,1.2,42,42,0,1,0,1050,0,0.105,0
"STEESE","25_3",3,"TREE","d","ALCR",0,0,65.59358,-144.99825,0.472047,420.4249878,616308.4437,2,2.6,16,16,0,1,0,400,0,0.04,0
"STEESE","25_3",3,"TREE","d","ARCT",0,0,65.59358,-144.99825,0.472047,420.4249878,616308.4437,2,2.6,16,16,0,1,0,400,0,0.04,0
"STEESE","25_3",3,"TREE","d","BENE",1,25,65.59358,-144.99825,0.472047,420.4249878,616308.4437,2,2.6,16,16,0,1,0,400,0,0.04,0
"STEESE","25_3",3,"TREE","c","PIME",0,0,65.59358,-144.99825,0.472047,420.4249878,616308.4437,2,2.6,16,16,0,1,0,400,0,0.04,0
"STEESE","25_3",3,"TREE","d","POBA",0,0,65.59358,-144.99825,0.472047,420.4249878,616308.4437,2,2.6,16,16,0,1,0,400,0,0.04,0
"STEESE","25_3",3,"TREE","d","POTR",9,225,65.59358,-144.99825,0.472047,420.4249878,616308.4437,2,2.6,16,16,0,1,0,400,0,0.04,0
"STEESE","25_3",3,"TREE","d","SALIX",6,150,65.59358,-144.99825,0.472047,420.4249878,616308.4437,2,2.6,16,16,0,1,0,400,0,0.04,0
"STEESE","35_3",3,"TREE","d","ALCR",0,0,65.59224,-144.99461,1.14961,418.0899963,615894.5512,5.1,1.8,17,17,0,1,0,425,0,0.0425,0
"STEESE","35_3",3,"TREE","d","ARCT",4,100,65.59224,-144.99461,1.14961,418.0899963,615894.5512,5.1,1.8,17,17,0,1,0,425,0,0.0425,0
"STEESE","35_3",3,"TREE","d","BENE",3,75,65.59224,-144.99461,1.14961,418.0899963,615894.5512,5.1,1.8,17,17,0,1,0,425,0,0.0425,0
"STEESE","35_3",3,"TREE","c","PIME",0,0,65.59224,-144.99461,1.14961,418.0899963,615894.5512,5.1,1.8,17,17,0,1,0,425,0,0.0425,0
"STEESE","35_3",3,"TREE","d","POBA",1,25,65.59224,-144.99461,1.14961,418.0899963,615894.5512,5.1,1.8,17,17,0,1,0,425,0,0.0425,0
"STEESE","35_3",3,"TREE","d","POTR",0,0,65.59224,-144.99461,1.14961,418.0899963,615894.5512,5.1,1.8,17,17,0,1,0,425,0,0.0425,0
"STEESE","35_3",3,"TREE","d","SALIX",9,225,65.59224,-144.99461,1.14961,418.0899963,615894.5512,5.1,1.8,17,17,0,1,0,425,0,0.0425,0
"DALTON","10_0",0,"SAPLING","d","ALCR",0,0,65.71578,-149.22574,4.3130798,267.9599915,601249.8528,0,20,107,6,101,0.056074766,0.943925234,150,2525,0.015,0.2525
"DALTON","10_0",0,"SAPLING","d","BENE",5,125,65.71578,-149.22574,4.3130798,267.9599915,601249.8528,0,20,107,6,101,0.056074766,0.943925234,150,2525,0.015,0.2525
"DALTON","10_0",0,"SAPLING","c","PIME",101,2525,65.71578,-149.22574,4.3130798,267.9599915,601249.8528,0,20,107,6,101,0.056074766,0.943925234,150,2525,0.015,0.2525
"DALTON","10_0",0,"SAPLING","d","POTR",0,0,65.71578,-149.22574,4.3130798,267.9599915,601249.8528,0,20,107,6,101,0.056074766,0.943925234,150,2525,0.015,0.2525
"DALTON","10_0",0,"SAPLING","d","SALIX",1,25,65.71578,-149.22574,4.3130798,267.9599915,601249.8528,0,20,107,6,101,0.056074766,0.943925234,150,2525,0.015,0.2525
"DALTON","11_0",0,"SAPLING","d","ALCR",0,0,65.71918,-149.22691,3.8304601,279.3359985,602533.3492,0,17.6,38,3,35,0.078947368,0.921052632,75,875,0.0075,0.0875
"DALTON","11_0",0,"SAPLING","d","BENE",0,0,65.71918,-149.22691,3.8304601,279.3359985,602533.3492,0,17.6,38,3,35,0.078947368,0.921052632,75,875,0.0075,0.0875
"DALTON","11_0",0,"SAPLING","c","PIME",35,875,65.71918,-149.22691,3.8304601,279.3359985,602533.3492,0,17.6,38,3,35,0.078947368,0.921052632,75,875,0.0075,0.0875
"DALTON","11_0",0,"SAPLING","d","POTR",0,0,65.71918,-149.22691,3.8304601,279.3359985,602533.3492,0,17.6,38,3,35,0.078947368,0.921052632,75,875,0.0075,0.0875
"DALTON","11_0",0,"SAPLING","d","SALIX",3,75,65.71918,-149.22691,3.8304601,279.3359985,602533.3492,0,17.6,38,3,35,0.078947368,0.921052632,75,875,0.0075,0.0875
"DALTON","44_0",0,"SAPLING","d","ALCR",0,0,65.71369,-149.23332,5.85179,252.1470032,599354.3768,0,18.8,206,14,192,0.067961165,0.932038835,350,4800,0.035,0.48
"DALTON","44_0",0,"SAPLING","d","BENE",2,50,65.71369,-149.23332,5.85179,252.1470032,599354.3768,0,18.8,206,14,192,0.067961165,0.932038835,350,4800,0.035,0.48
"DALTON","44_0",0,"SAPLING","c","PIME",192,4800,65.71369,-149.23332,5.85179,252.1470032,599354.3768,0,18.8,206,14,192,0.067961165,0.932038835,350,4800,0.035,0.48
"DALTON","44_0",0,"SAPLING","d","POTR",0,0,65.71369,-149.23332,5.85179,252.1470032,599354.3768,0,18.8,206,14,192,0.067961165,0.932038835,350,4800,0.035,0.48
"DALTON","44_0",0,"SAPLING","d","SALIX",12,300,65.71369,-149.23332,5.85179,252.1470032,599354.3768,0,18.8,206,14,192,0.067961165,0.932038835,350,4800,0.035,0.48
"DALTON","58_0",0,"SAPLING","d","ALCR",0,0,65.71309,-149.2278,4.3920202,262.8670044,601044.1029,0,17,21,3,18,0.142857143,0.857142857,75,450,0.0075,0.045
"DALTON","58_0",0,"SAPLING","d","BENE",2,50,65.71309,-149.2278,4.3920202,262.8670044,601044.1029,0,17,21,3,18,0.142857143,0.857142857,75,450,0.0075,0.045
"DALTON","58_0",0,"SAPLING","c","PIME",18,450,65.71309,-149.2278,4.3920202,262.8670044,601044.1029,0,17,21,3,18,0.142857143,0.857142857,75,450,0.0075,0.045
"DALTON","58_0",0,"SAPLING","d","POTR",0,0,65.71309,-149.2278,4.3920202,262.8670044,601044.1029,0,17,21,3,18,0.142857143,0.857142857,75,450,0.0075,0.045
"DALTON","58_0",0,"SAPLING","d","SALIX",1,25,65.71309,-149.2278,4.3920202,262.8670044,601044.1029,0,17,21,3,18,0.142857143,0.857142857,75,450,0.0075,0.045
"DALTON","12_1",1,"SAPLING","d","ALCR",0,0,65.7068,-149.18559,6.7337098,261.8880005,599446.6717,12.5,4.5,40,40,0,1,0,1000,0,0.1,0
"DALTON","12_1",1,"SAPLING","d","BENE",20,500,65.7068,-149.18559,6.7337098,261.8880005,599446.6717,12.5,4.5,40,40,0,1,0,1000,0,0.1,0
"DALTON","12_1",1,"SAPLING","c","PIME",0,0,65.7068,-149.18559,6.7337098,261.8880005,599446.6717,12.5,4.5,40,40,0,1,0,1000,0,0.1,0
