"SITE","PLOT","TREAT","SPP","DBH","CANOPY","BROWSE","UND","START_END","CLUMP","QUAD"
"STEESE","18_1",1,"PIME",2.9,0,"N","LEGR","","IND",1
"STEESE","18_1",1,"PIME",6.7,0,"N","LEGR","","IND",1
"STEESE","18_1",1,"PIME",0.9,0,"N","LEGR","","IND",1
"STEESE","18_1",1,"PIME",4.7,0,"N","LEGR","","IND",1
"STEESE","18_1",1,"PIME",2.2,0,"N","GRASS","","IND",1
"STEESE","18_1",1,"PIME",2.4,0,"N","LEGR","","IND",1
"STEESE","18_1",1,"PIME",2.1,0,"N","LEGR","","IND",1
"STEESE","18_1",1,"PIME",1.7,0,"N","LEGR","","IND",1
"STEESE","18_1",1,"PIME",0.7,0,"N","LEGR","","IND",1
"STEESE","18_1",1,"PIME",1.4,0,"N","MOSS","","IND",1
"STEESE","18_1",1,"PIME",5,0,"N","MOSS","","IND",1
"STEESE","18_1",1,"PIME",3.3,0,"N","LEGR","","IND",1
"STEESE","18_1",1,"PIME",1.4,0,"N","VAVI","","IND",1
"STEESE","18_1",1,"PIME",3.7,0,"N","VAUL","","IND",1
"STEESE","18_1",1,"PIME",2.3,0,"N","VAVI","","IND",1
"STEESE","18_1",1,"PIME",1.9,0,"N","LEGR","","IND",1
"STEESE","18_1",1,"PIME",5.5,0,"N","VAUL","","IND",1
"STEESE","18_1",1,"BENE",0.7,100,"N","LEGR","","IND",1
"STEESE","18_1",1,"BENE",0.8,100,"N","VAVI","","IND",1
"STEESE","18_1",1,"PIME",3.7,0,"N","LEGR","","IND",1
"STEESE","18_1",1,"PIME",2.8,0,"N","VAVI","","IND",1
"STEESE","18_1",1,"PIME",2,0,"N","LEGR","","IND",1
"STEESE","18_1",1,"PIME",1.9,0,"N","LEGR","","IND",1
"STEESE","18_1",1,"PIME",3.2,0,"N","MOSS","","IND",1
"STEESE","18_1",1,"PIME",1.9,0,"N","LEGR","","IND",1
"STEESE","18_1",1,"PIME",5.3,0,"N","VAVI","","IND",1
"STEESE","18_1",1,"PIME",4.3,0,"N","MOSS","","IND",1
"STEESE","18_1",1,"PIME",3.3,0,"N","MOSS","","IND",1
"STEESE","18_1",1,"PIME",5.1,0,"N","GRASS","","IND",1
"STEESE","18_1",1,"PIME",4.6,0,"N","LEGR","","IND",1
"STEESE","18_1",1,"PIME",4,0,"N","MOSS","","IND",1
"STEESE","18_1",1,"PIME",2,0,"N","MOSS","","IND",1
"STEESE","18_1",1,"PIME",2.3,0,"N","GRASS","","IND",1
"STEESE","18_1",1,"PIME",3.8,0,"N","ROAC","","IND",1
"STEESE","18_1",1,"PIME",1.7,0,"N","MOSS","","IND",1
"STEESE","18_1",1,"PIME",4.7,0,"N","LITTER","","IND",1
"STEESE","18_1",1,"PIME",1.7,0,"N","LEGR","","IND",1
"STEESE","18_1",1,"PIME",3.7,0,"N","LEGR","","IND",1
"STEESE","18_1",1,"PIME",4.2,0,"N","MOSS","","IND",1
"STEESE","18_1",1,"PIME",1.8,0,"N","LEGR","","IND",1
"STEESE","18_1",1,"PIME",0.7,0,"N","MOSS","","IND",1
"STEESE","18_1",1,"PIME",5.5,0,"N","MOSS","","IND",1
"STEESE","18_1",1,"PIME",5.2,0,"N","MOSS","","IND",1
"STEESE","18_1",1,"PIME",2.9,0,"N","LEGR","","IND",1
"STEESE","18_1",1,"PIME",2.3,0,"N","GRASS","","IND",1
"STEESE","18_1",1,"PIME",4.6,0,"N","GRASS","","IND",1
"STEESE","18_1",1,"PIME",1,0,"N","MOSS","","IND",1
"STEESE","18_1",1,"PIME",3.7,0,"N","MOSS","","IND",1
"STEESE","18_1",1,"BENE",0.6,100,"N","GRASS","","IND",1
"STEESE","18_1",1,"BENE",0.6,100,"N","VAUL","","IND",1
"STEESE","18_1",1,"BENE",0.7,100,"N","MOSS","","IND",1
"STEESE","18_1",1,"BENE",0.3,100,"N","LITTER","","IND",1
"STEESE","18_1",1,"BENE",0.5,100,"N","ROAC","","IND",1
"STEESE","18_1",1,"BENE",0.6,100,"Y","LITTER","","IND",1
"STEESE","18_1",1,"BENE",0.9,100,"Y","LITTER","","IND",1
"STEESE","18_1",1,"BENE",0.8,100,"N","MOSS","","IND",1
"STEESE","18_1",1,"BENE",1.3,100,"Y","GRASS","","IND",1
"STEESE","18_1",1,"BENE",0.4,100,"N","MOSS","","IND",1
"STEESE","18_1",1,"SA_6",0.3,100,"N","LEGR","","IND",1
"STEESE","18_1",1,"BENE",0.7,100,"N","GRASS","","IND",1
"STEESE","18_1",1,"BENE",0.6,100,"N","EQAR","","IND",1
"STEESE","18_1",1,"BENE",0.2,100,"N","EQAR","","IND",1
"STEESE","18_1",1,"BENE",0.2,100,"N","GRASS","","IND",1
"STEESE","18_1",1,"BENE",0.3,100,"N","LITTER","","IND",1
"STEESE","18_1",1,"BENE",0.8,100,"N","GRASS","","IND",1
"STEESE","18_1",1,"BENE",0.3,100,"N","CHAN","","IND",1
"STEESE","18_1",1,"SA_6",0.3,100,"N","MOSS","","IND",1
"STEESE","18_1",1,"BENE",0.8,100,"N","GRASS","","IND",1
"STEESE","18_1",1,"BENE",1.7,100,"N","LEGR","","IND",1
"STEESE","18_1",1,"BENE",1.9,100,"N","LEGR","","IND",1
"STEESE","18_1",1,"BENE",0.6,100,"N","GRASS","","IND",1
"STEESE","18_1",1,"BENE",0.4,100,"N","LEGR","START","CLUMP",1
"STEESE","18_1",1,"BENE",0.6,95,"N","LEGR","","CLUMP",1
"STEESE","18_1",1,"BENE",1,100,"N","LEGR","END","CLUMP",1
"STEESE","18_1",1,"BENE",0.6,100,"N","LEGR","","IND",1
"STEESE","18_1",1,"POTR",1.3,100,"N","CHAN","","IND",1
"STEESE","18_1",1,"PIME",2.4,0,"N","CHAN","","IND",1
"STEESE","18_1",1,"PIME",6.7,0,"N","LEGR","","IND",1
"STEESE","18_1",1,"PIME",3.8,0,"N","LEGR","","IND",1
"STEESE","18_1",1,"PIME",3.1,0,"N","MOSS","","IND",1
"STEESE","18_1",1,"PIME",2.1,0,"N","LEGR","","IND",1
"STEESE","18_1",1,"PIME",1.7,0,"N","GRASS","","IND",1
"STEESE","18_1",1,"PIME",4,0,"N","GRASS","","IND",1
"STEESE","18_1",1,"PIME",3.6,0,"N","LEGR","","IND",1
"STEESE","18_1",1,"PIME",3,0,"N","LEGR","","IND",1
"STEESE","18_1",1,"PIME",2.7,0,"N","LEGR","","IND",1
"STEESE","18_1",1,"PIME",2.9,0,"N","LEGR","","IND",1
"STEESE","18_1",1,"PIME",2.9,0,"N","LEGR","","IND",1
"STEESE","18_1",1,"PIME",3.2,0,"N","GRASS","","IND",1
"STEESE","18_1",1,"PIME",6.7,0,"N","MOSS","","IND",1
"STEESE","18_1",1,"PIME",2.6,0,"N","LEGR","","IND",1
"STEESE","18_1",1,"PIME",1.3,0,"N","LEGR","","IND",1
"STEESE","18_1",1,"PIME",3.6,0,"N","LEGR","","IND",1
"STEESE","18_1",1,"PIME",4.5,0,"N","LEGR","","IND",1
"STEESE","18_1",1,"PIME",2.8,0,"N","LEGR","","IND",1
"STEESE","29_1",1,"BENE",1.2,100,"N","LEGR","START","CLUMP",2
"STEESE","29_1",1,"BENE",2.3,100,"N","LEGR","","CLUMP",2
"STEESE","29_1",1,"BENE",2.1,95,"N","LEGR","","CLUMP",2
"STEESE","29_1",1,"BENE",0.9,90,"N","LEGR","","CLUMP",2
"STEESE","29_1",1,"BENE",2.4,100,"N","LEGR","END","CLUMP",2
"STEESE","29_1",1,"PIME",5.7,0,"N","VAVI","","IND",2
"STEESE","29_1",1,"PIME",7.4,0,"N","VAVI","","IND",2
"STEESE","29_1",1,"PIME",0.7,0,"N","LEGR","","IND",2
"STEESE","29_1",1,"PIME",0.3,0,"N","LEGR","","IND",2
"STEESE","29_1",1,"PIME",3.6,0,"N","CHAN","","IND",2
"STEESE","29_1",1,"PIME",9.9,0,"N","LITTER","","IND",2
"STEESE","29_1",1,"PIME",7.4,0,"N","LEGR","","IND",2
"STEESE","29_1",1,"PIME",3.3,0,"N","GRASS","","IND",2
"STEESE","29_1",1,"PIME",1.6,0,"N","LEGR","","IND",2
"STEESE","29_1",1,"PIME",3.7,0,"N","VAVI","","IND",2
"STEESE","29_1",1,"PIME",4.6,0,"N","LEGR","","IND",2
"STEESE","29_1",1,"PIME",0.6,0,"N","LEGR","","IND",2
"STEESE","29_1",1,"PIME",6.2,0,"N","GRASS","","IND",2
"STEESE","29_1",1,"PIME",4.4,0,"N","LEGR","","IND",2
"STEESE","29_1",1,"PIME",2.6,0,"N","LEGR","","IND",2
"STEESE","29_1",1,"PIME",3.9,0,"N","LEGR","","IND",2
"STEESE","29_1",1,"PIME",2.4,0,"N","CHAN","","IND",2
"STEESE","29_1",1,"PIME",4.8,0,"N","GRASS","","IND",2
"STEESE","29_1",1,"PIME",2.7,0,"N","GRASS","","IND",2
"STEESE","29_1",1,"PIME",4,0,"N","LEGR","","IND",2
"STEESE","29_1",1,"PIME",4.9,0,"N","LEGR","","IND",2
"STEESE","29_1",1,"PIME",2.8,0,"N","GRASS","","IND",2
"STEESE","29_1",1,"PIME",1.8,0,"N","GRASS","","IND",2
"STEESE","29_1",1,"PIME",5.1,0,"N","LEGR","","IND",2
"STEESE","29_1",1,"BENE",0.4,100,"N","MOSS","","IND",2
"STEESE","29_1",1,"SA_6",0.5,90,"N","GRASS","","IND",2
"STEESE","29_1",1,"BENE",0.2,100,"N","GRASS","","IND",2
"STEESE","29_1",1,"BENE",0.8,100,"N","GRASS","","IND",2
"STEESE","29_1",1,"SA_6",0.4,90,"N","GRASS","","IND",2
"STEESE","29_1",1,"BENE",0.4,100,"N","GRASS","","IND",2
"STEESE","29_1",1,"BENE",0.8,100,"N","LEGR","","IND",2
"STEESE","29_1",1,"BENE",0.8,100,"N","MOSS","","IND",2
"STEESE","29_1",1,"BENE",0.4,100,"N","CHAN","","IND",2
"STEESE","29_1",1,"BENE",0.3,100,"N","VAVI","","IND",2
"STEESE","29_1",1,"BENE",0.1,100,"N","VAVI","","IND",2
"STEESE","29_1",1,"SA_6",0.3,100,"N","GRASS","","IND",2
"STEESE","29_1",1,"SA_6",0.2,100,"N","VAUL","","IND",2
"STEESE","29_1",1,"SA_6",0.2,100,"N","GRASS","","IND",2
"STEESE","29_1",1,"SA_6",0.3,95,"N","MOSS","","IND",2
"STEESE","29_1",1,"BENE",0.6,100,"N","ROAC","","IND",2
"STEESE","29_1",1,"BENE",0.2,100,"N","VAVI","","IND",2
"STEESE","29_1",1,"BENE",0.3,100,"N","GRASS","","IND",2
"STEESE","29_1",1,"BENE",0.3,100,"N","CHAN","","IND",2
"STEESE","29_1",1,"BENE",0.3,100,"N","MOSS","","IND",2
"STEESE","29_1",1,"BENE",0.7,100,"N","CHAN","","IND",2
"STEESE","29_1",1,"SA_6",0.4,95,"N","VAUL","","IND",2
"STEESE","29_1",1,"SA_6",0.7,95,"N","GRASS","","IND",2
"STEESE","29_1",1,"BENE",0.2,100,"N","LEGR","START","CLUMP",2
"STEESE","29_1",1,"BENE",0.4,100,"N","LEGR","","CLUMP",2
"STEESE","29_1",1,"BENE",0.7,100,"N","LEGR","","CLUMP",2
"STEESE","29_1",1,"BENE",1.2,95,"N","LEGR","","CLUMP",2
"STEESE","29_1",1,"BENE",1,95,"N","LEGR","","CLUMP",2
"STEESE","29_1",1,"BENE",0.5,100,"N","LEGR","","CLUMP",2
"STEESE","29_1",1,"BENE",0.9,95,"N","LEGR","","CLUMP",2
"STEESE","29_1",1,"BENE",0.7,95,"N","LEGR","","CLUMP",2
"STEESE","29_1",1,"BENE",0.7,95,"N","LEGR","","CLUMP",2
"STEESE","29_1",1,"BENE",1.1,90,"N","LEGR","","CLUMP",2
"STEESE","29_1",1,"BENE",2.2,95,"N","LEGR","","CLUMP",2
"STEESE","29_1",1,"BENE",0.7,95,"N","LEGR","","CLUMP",2
"STEESE","29_1",1,"BENE",1,90,"N","LEGR","","CLUMP",2
"STEESE","29_1",1,"BENE",0.8,100,"N","LEGR","END","CLUMP",2
"STEESE","29_1",1,"BENE",1.6,95,"N","MOSS","","IND",2
"STEESE","29_1",1,"BENE",0.9,100,"N","EQAR","","IND",2
"STEESE","29_1",1,"BENE",0.4,95,"N","GRASS","","IND",2
"STEESE","29_1",1,"BENE",0.4,100,"N","CHAN","","IND",2
"STEESE","29_1",1,"BENE",1.1,95,"N","VAVI","","IND",2
"STEESE","29_1",1,"BENE",0.3,95,"N","LEGR","START","CLUMP",2
"STEESE","29_1",1,"BENE",0.2,100,"N","LEGR","END","CLUMP",2
"STEESE","29_1",1,"BENE",0.7,95,"N","VAVI","","IND",2
"STEESE","29_1",1,"BENE",1.1,100,"N","CHAN","","IND",2
"STEESE","29_1",1,"SA_6",0.2,100,"N","MOSS","","IND",2
"STEESE","29_1",1,"BENE",0.4,100,"N","MOSS","","IND",2
"STEESE","29_1",1,"SA_6",0.4,80,"N","MOSS","","IND",2
"STEESE","29_1",1,"BENE",2.7,95,"N","MOSS","","IND",2
"STEESE","29_1",1,"BENE",1,95,"N","CHAN","","IND",2
"STEESE","29_1",1,"SA_6",0.4,95,"N","CHAN","","IND",2
"STEESE","29_1",1,"BENE",0.6,90,"N","MOSS","","IND",2
"STEESE","29_1",1,"BENE",0.3,100,"N","GRASS","","IND",2
"STEESE","29_1",1,"BENE",0.6,90,"N","MOSS","","IND",2
"STEESE","29_1",1,"BENE",0.2,90,"N","CHAN","","IND",2
"STEESE","29_1",1,"BENE",1.7,95,"N","LITTER","","IND",2
"STEESE","23_3",3,"POTR",1.7,95,"N","CHAN","","IND",2
"STEESE","23_3",3,"POTR",1.5,95,"N","CHAN","","IND",2
"STEESE","23_3",3,"POTR",0.1,95,"N","CHAN","","IND",2
"STEESE","23_3",3,"SA_6",0.5,80,"N","CHAN","START","CLUMP",2
"STEESE","23_3",3,"SA_6",0.6,80,"N","CHAN","","CLUMP",2
"STEESE","23_3",3,"SA_6",0.4,60,"N","CHAN","END","CLUMP",2
"STEESE","23_3",3,"SA_6",0.5,90,"N","CHAN","","IND",2
"STEESE","23_3",3,"POTR",2,90,"N","LITTER","","IND",2
"STEESE","23_3",3,"SA_6",0.9,70,"N","LITTER","START","CLUMP",2
"STEESE","23_3",3,"SA_6",0.7,80,"N","LITTER","","CLUMP",2
"STEESE","23_3",3,"SA_6",1,90,"N","LITTER","","CLUMP",2
"STEESE","23_3",3,"SA_6",0.5,90,"N","LITTER","END","CLUMP",2
"STEESE","23_3",3,"POTR",1,80,"N","LITTER","","IND",2
"STEESE","23_3",3,"SA_6",0.4,80,"N","CHAN","","IND",2
"STEESE","23_3",3,"SA_6",0.4,80,"N","CHAN","","IND",2
"STEESE","23_3",3,"BENE",1.4,90,"N","CHAN","","IND",2
"STEESE","23_3",3,"SA_6",0.4,90,"N","LITTER","START","CLUMP",2
"STEESE","23_3",3,"SA_6",0.7,70,"N","LITTER","END","CLUMP",2
"STEESE","23_3",3,"ARCTO",0.2,100,"N","LITTER","","IND",2
"STEESE","23_3",3,"BENE",1,90,"N","CHAN","","IND",2
"STEESE","23_3",3,"BENE",0.7,80,"N","CHAN","START","CLUMP",2
"STEESE","23_3",3,"BENE",1.9,90,"N","CHAN","END","CLUMP",2
"STEESE","23_3",3,"SA_6",0.2,90,"N","CHAN","START","CLUMP",2
"STEESE","23_3",3,"SA_6",0.9,95,"N","CHAN","END","CLUMP",2
"STEESE","23_3",3,"BENE",0.7,80,"N","CHAN","START","CLUMP",2
"STEESE","23_3",3,"BENE",0.9,90,"N","CHAN","END","CLUMP",2
"STEESE","23_3",3,"BENE",1.1,100,"N","CHAN","","IND",2
"STEESE","23_3",3,"BENE",0.5,100,"N","CHAN","","IND",2
"STEESE","23_3",3,"BENE",1.2,100,"N","LITTER","","IND",2
"STEESE","23_3",3,"SA_6",0.9,80,"N","LITTER","","IND",2
"STEESE","23_3",3,"BENE",0.4,90,"N","CHAN","","IND",2
"STEESE","23_3",3,"BENE",0.2,100,"N","LITTER","START","CLUMP",2
"STEESE","23_3",3,"BENE",0.1,100,"N","LITTER","END","CLUMP",2
"STEESE","23_3",3,"SA_6",0.3,100,"N","EQAR","START","CLUMP",2
"STEESE","23_3",3,"SA_6",0.4,80,"N","EQAR","","CLUMP",2
"STEESE","23_3",3,"SA_6",0.6,70,"N","EQAR","END","CLUMP",2
"STEESE","23_3",3,"BENE",0.4,80,"N","EQAR","","IND",2
"STEESE","23_3",3,"POTR",2.1,80,"N","CHAN","","IND",2
"STEESE","23_3",3,"SA_7",0.4,80,"N","CHAN","START","CLUMP",2
"STEESE","23_3",3,"SA_7",0.4,90,"N","CHAN","","CLUMP",2
"STEESE","23_3",3,"SA_7",0.5,70,"N","CHAN","","CLUMP",2
"STEESE","23_3",3,"SA_7",0.3,70,"N","CHAN","END","CLUMP",2
"STEESE","23_3",3,"SA_6",0.8,80,"N","CHAN","","IND",2
"STEESE","23_3",3,"SA_6",1,75,"N","CHAN","","IND",2
"STEESE","23_3",3,"BENE",0.6,100,"N","CHAN","","IND",2
"STEESE","23_3",3,"POTR",1.2,95,"N","EQSC","","IND",2
"STEESE","23_3",3,"SA_6",0.6,80,"N","LITTER","","IND",2
"STEESE","23_3",3,"SA_6",0.5,95,"N","CHAN","START","CLUMP",2
"STEESE","23_3",3,"SA_6",0.5,95,"N","CHAN","END","CLUMP",2
"STEESE","23_3",3,"SA_6",0.5,90,"N","EQAR","START","CLUMP",2
"STEESE","23_3",3,"SA_6",0.6,80,"Y","EQAR","END","CLUMP",2
"STEESE","23_3",3,"POTR",0.4,100,"N","EQAR","","IND",2
"STEESE","23_3",3,"POTR",0.5,90,"Y","EQSC","","IND",2
"STEESE","23_3",3,"POTR",2.8,80,"N","LITTER","","IND",2
"STEESE","23_3",3,"POTR",2.3,90,"N","EQSC","","IND",2
"STEESE","23_3",3,"POTR",0.5,100,"N","EQSC","","IND",2
"STEESE","23_3",3,"POTR",0.9,90,"N","EQSC","","IND",2
"STEESE","23_3",3,"SA_6",1.1,75,"N","CHAN","","IND",2
"STEESE","23_3",3,"SA_6",0.9,80,"N","CHAN","","IND",2
"STEESE","23_3",3,"SA_6",0.7,90,"N","EQSC","","IND",2
"STEESE","23_3",3,"BENE",0.1,100,"N","EQSC","","IND",2
"STEESE","23_3",3,"SA_7",0.3,80,"N","EQSC","START","CLUMP",2
"STEESE","23_3",3,"SA_7",0.3,80,"N","EQSC","END","CLUMP",2
"STEESE","23_3",3,"POTR",0.5,80,"N","EQSC","","IND",2
"STEESE","23_3",3,"SA_6",0.9,80,"N","EQAR","","IND",2
"STEESE","23_3",3,"POTR",0.9,90,"N","EQSC","","IND",2
"STEESE","23_3",3,"POTR",1.6,100,"N","EQSC","","IND",2
"STEESE","23_3",3,"POTR",0.5,80,"N","CHAN","","IND",2
"STEESE","23_3",3,"POTR",0.3,100,"N","EQSC","","IND",2
"STEESE","23_3",3,"POTR",1.6,100,"N","EQAR","","IND",2
"STEESE","23_3",3,"POTR",2.4,90,"Y","LITTER","","IND",2
"STEESE","23_3",3,"POTR",0.2,95,"N","CHAN","","IND",2
"STEESE","23_3",3,"POTR",2.3,95,"Y","LITTER","","IND",2
"STEESE","23_3",3,"POTR",0.5,100,"N","LITTER","","IND",2
"STEESE","23_3",3,"POTR",0.8,95,"N","LITTER","","IND",2
"STEESE","23_3",3,"POTR",0.5,95,"N","MOSS","","IND",2
"STEESE","23_3",3,"SA_6",0.5,90,"N","CHAN","START","CLUMP",2
"STEESE","23_3",3,"SA_6",0.4,90,"N","CHAN","","CLUMP",2
"STEESE","23_3",3,"SA_6",0.2,100,"N","CHAN","END","CLUMP",2
"STEESE","23_3",3,"SA_6",1.3,95,"N","CHAN","","IND",2
"STEESE","23_3",3,"SA_6",0.5,95,"N","LITTER","","IND",2
"STEESE","23_3",3,"SA_6",0.7,95,"Y","CHAN","","IND",2
"STEESE","23_3",3,"POTR",0.4,95,"Y","CHAN","","IND",2
"STEESE","23_3",3,"POTR",2.3,100,"N","CHAN","","IND",2
"STEESE","23_3",3,"POTR",0.9,95,"N","EQAR","","IND",2
"STEESE","23_3",3,"POTR",0.8,85,"N","CHAN","","IND",2
"STEESE","23_3",3,"POTR",0.7,90,"N","LITTER","","IND",2
"STEESE","23_3",3,"SA_6",0.8,95,"Y","CHAN","","IND",2
"STEESE","23_3",3,"POTR",0.2,100,"N","CHAN","","IND",2
"STEESE","23_3",3,"POTR",1.6,95,"N","EQAR","","IND",2
"STEESE","23_3",3,"POTR",0.3,95,"N","LITTER","","IND",2
"STEESE","23_3",3,"SA_6",2.4,100,"N","EQSC","","IND",2
"STEESE","23_3",3,"BENE",0.9,100,"N","EQAR","","IND",2
"STEESE","23_3",3,"SA_6",0.1,100,"N","LITTER","","IND",2
"STEESE","23_3",3,"SA_6",0.4,90,"N","EQSC","","IND",2
"STEESE","23_3",3,"SA_6",0.3,95,"N","CHAN","","IND",2
"STEESE","23_3",3,"SA_6",0.6,95,"N","CHAN","START","CLUMP",2
"STEESE","23_3",3,"SA_6",0.4,100,"N","CHAN","END","CLUMP",2
"STEESE","23_3",3,"SA_6",1,85,"N","LITTER","START","CLUMP",2
"STEESE","23_3",3,"SA_6",1.1,80,"N","LITTER","","CLUMP",2
"STEESE","23_3",3,"SA_6",0.6,5,"N","LITTER","END","CLUMP",2
"STEESE","23_3",3,"SA_6",0.1,100,"N","MOSS","","IND",2
"STEESE","23_3",3,"SA_6",0.4,95,"N","LITTER","START","CLUMP",2
"STEESE","23_3",3,"SA_6",0.5,95,"N","LITTER","","CLUMP",2
"STEESE","23_3",3,"SA_6",0.4,100,"N","LITTER","","CLUMP",2
"STEESE","23_3",3,"SA_6",0.6,100,"N","LITTER","","CLUMP",2
"STEESE","23_3",3,"SA_6",0.3,100,"N","LITTER","END","CLUMP",2
"STEESE","23_3",3,"SA_7",0.8,70,"Y","CHAN","START","CLUMP",2
"STEESE","23_3",3,"SA_7",0.2,90,"N","CHAN","","CLUMP",2
"STEESE","23_3",3,"SA_7",0.5,90,"Y","CHAN","","CLUMP",2
"STEESE","23_3",3,"SA_7",0.6,95,"Y","CHAN","","CLUMP",2
"STEESE","23_3",3,"SA_7",0.5,95,"N","CHAN","","CLUMP",2
"STEESE","23_3",3,"SA_7",0.2,100,"N","CHAN","","CLUMP",2
"STEESE","23_3",3,"SA_7",0.8,95,"Y","CHAN","END","CLUMP",2
"STEESE","23_3",3,"BENE",0.1,100,"N","EQAR","","IND",2
"STEESE","23_3",3,"BENE",0.1,100,"N","EQAR","","IND",2
"STEESE","23_3",3,"SA_6",0.6,95,"N","EQAR","","IND",2
"STEESE","23_3",3,"SA_6",1.2,90,"Y","CHAN","","IND",2
"STEESE","23_3",3,"BENE",1.2,95,"N","CHAN","","IND",2
"STEESE","23_3",3,"SA_6",0.4,95,"N","EQAR","","IND",2
"STEESE","23_3",3,"POTR",0.1,100,"N","EQAR","","IND",2
"STEESE","23_3",3,"SA_6",0.6,95,"N","LITTER","START","CLUMP",2
"STEESE","23_3",3,"SA_6",0.3,100,"Y","LITTER","","CLUMP",2
"STEESE","23_3",3,"SA_6",1.1,90,"Y","LITTER","","CLUMP",2
"STEESE","23_3",3,"SA_6",0.8,95,"N","LITTER","","CLUMP",2
"STEESE","23_3",3,"SA_6",1.2,90,"N","LITTER","","CLUMP",2
"STEESE","23_3",3,"SA_6",0.5,95,"N","LITTER","END","CLUMP",2
"STEESE","23_3",3,"SA_6",0.3,100,"N","MOSS","","IND",2
"STEESE","23_3",3,"SA_6",0.5,95,"N","EQSC","","IND",2
"STEESE","23_3",3,"POTR",1,100,"N","EQSC","","IND",2
"STEESE","2_3",3,"POTR",1.2,80,"N","CHAN","","IND",2
"STEESE","2_3",3,"POTR",3.6,90,"N","CHAN","","IND",2
"STEESE","2_3",3,"POTR",2.8,80,"N","CHAN","","IND",2
"STEESE","2_3",3,"POTR",5.3,80,"Y","CHAN","","IND",2
"STEESE","2_3",3,"POTR",0.6,95,"N","LITTER","","IND",2
"STEESE","2_3",3,"POTR",0.6,90,"N","LITTER","","IND",2
"STEESE","2_3",3,"POTR",2.4,80,"N","LITTER","","IND",2
"STEESE","2_3",3,"SA_7",0.7,95,"N","LITTER","","IND",2
"STEESE","2_3",3,"SA_7",0.9,95,"N","LITTER","","IND",2
"STEESE","2_3",3,"SA_7",0.7,90,"N","EQAR","","IND",2
"STEESE","2_3",3,"POTR",0.8,90,"N","EQAR","","IND",2
"STEESE","2_3",3,"SA_6",0.9,95,"N","LITTER","","IND",2
"STEESE","2_3",3,"SA_7",3.1,90,"Y","LITTER","","IND",2
"STEESE","2_3",3,"SA_7",3.4,95,"N","LITTER","","IND",2
"STEESE","2_3",3,"POTR",1.3,90,"N","CHAN","","IND",2
"STEESE","2_3",3,"POTR",1.1,90,"N","EQAR","","IND",2
"STEESE","2_3",3,"SA_7",1.1,95,"N","EQAR","","IND",2
"STEESE","2_3",3,"POTR",3.3,95,"N","EQAR","","IND",2
"STEESE","2_3",3,"BENE",0.9,95,"N","EQAR","START","CLUMP",2
"STEESE","2_3",3,"BENE",1,95,"N","EQAR","END","CLUMP",2
"STEESE","2_3",3,"POTR",2.5,95,"N","EQAR","","IND",2
"STEESE","2_3",3,"POTR",0.5,90,"N","EQSC","","IND",2
"STEESE","2_3",3,"POTR",0.4,80,"N","EQAR","","IND",2
"STEESE","2_3",3,"POTR",0.4,80,"N","EQAR","","IND",2
"STEESE","2_3",3,"POTR",0.7,80,"N","LITTER","","IND",2
"STEESE","2_3",3,"POTR",1.1,80,"N","LITTER","","IND",2
"STEESE","2_3",3,"SA_6",0.5,95,"N","LITTER","","IND",2
"STEESE","2_3",3,"POTR",0.1,100,"N","DANDELION","","IND",2
"STEESE","2_3",3,"POTR",0.1,100,"Y","LITTER","","IND",2
"STEESE","2_3",3,"POTR",0.4,80,"N","LITTER","","IND",2
"STEESE","2_3",3,"POTR",3.7,90,"N","LITTER","START","CLUMP",2
"STEESE","2_3",3,"POTR",1.1,80,"N","LITTER","","CLUMP",2
"STEESE","2_3",3,"POTR",4.3,95,"N","LITTER","","CLUMP",2
"STEESE","2_3",3,"POTR",5.7,95,"N","LITTER","END","CLUMP",2
"STEESE","2_3",3,"SA_7",0.7,100,"N","LITTER","START","CLUMP",2
"STEESE","2_3",3,"SA_7",0.7,90,"N","LITTER","END","CLUMP",2
"STEESE","2_3",3,"POTR",2.6,95,"N","EQAR","","IND",2
"STEESE","2_3",3,"POTR",0.4,80,"N","EQSC","","IND",2
"STEESE","2_3",3,"POTR",0.5,80,"N","LITTER","","IND",2
"STEESE","2_3",3,"SA_6",0.7,95,"N","LITTER","","IND",2
"STEESE","2_3",3,"POTR",1.9,90,"N","EQAR","","IND",2
"STEESE","2_3",3,"POTR",0.1,100,"N","MOSS","","IND",2
"STEESE","2_3",3,"POTR",0.5,85,"N","EQAR","","IND",2
"STEESE","2_3",3,"POTR",2,90,"N","LITTER","START","CLUMP",2
"STEESE","2_3",3,"POTR",2.1,95,"N","LITTER","END","CLUMP",2
"STEESE","2_3",3,"POTR",4.7,95,"N","MOSS","","IND",2
"STEESE","2_3",3,"POTR",4.2,95,"N","MOSS","","IND",2
"STEESE","2_3",3,"BENE",3.5,95,"N","EQSC","","IND",2
"STEESE","2_3",3,"POTR",0.5,100,"N","EQSC","","IND",2
"STEESE","2_3",3,"POTR",0.1,100,"N","EQSC","","IND",2
"STEESE","2_3",3,"POTR",2.7,95,"N","EQSC","","IND",2
"STEESE","2_3",3,"POTR",3.1,100,"N","LITTER","START","CLUMP",2
"STEESE","2_3",3,"POTR",1.9,90,"N","LITTER","END","CLUMP",2
"STEESE","2_3",3,"BENE",0.8,95,"N","LITTER","START","CLUMP",2
