"SITECODE","SITENUM","TREAT","SPP","DBH_AV","CAN_AV","BROW_INDEX","UND","CLUMP","STEM_COUNT","QUAD","TYPE","BASAL"
"16_2",16,2,"POTR",1.4,100,0,"LITTER","IND",1,2,"SAPLING",0.01068984
"16_2",16,2,"BENE",2.4,100,1,"EQSC","IND",1,2,"SAPLING",0.03141504
"16_2",16,2,"SALIX",0.6,100,0,"EQSC","IND",1,2,"SAPLING",0.00196344
"16_2",16,2,"SALIX",0.3,100,0,"EQSY","IND",1,2,"SAPLING",0.00049086
"16_2",16,2,"POTR",1,100,0,"EQSY","IND",1,2,"SAPLING",0.005454
"16_2",16,2,"BENE",1.9,100,1,"LITTER","IND",1,2,"SAPLING",0.01968894
"16_2",16,2,"SALIX",0.3,100,0,"LITTER","IND",1,2,"SAPLING",0.00049086
"16_2",16,2,"SALIX",0.9,97.5,0,"LITTER","CLUMP",2,2,"SAPLING",0.00441774
"16_2",16,2,"SALIX",0.4,100,0,"EQSY","IND",1,2,"SAPLING",0.00087264
"16_2",16,2,"SALIX",0.1,100,0,"EQSY","IND",1,2,"SAPLING",5.454e-05
"16_2",16,2,"SALIX",0.2,100,0,"LITTER","IND",1,2,"SAPLING",0.00021816
"16_2",16,2,"BENE",2.8,85,1,"LITTER","IND",1,2,"SAPLING",0.04275936
"16_2",16,2,"SALIX",1.2,100,0,"EQSC","IND",1,2,"SAPLING",0.00785376
"16_2",16,2,"SALIX",0.5,100,0,"EQSY","IND",1,2,"SAPLING",0.0013635
"16_2",16,2,"BENE",0.8,100,0,"LITTER","IND",1,2,"SAPLING",0.00349056
"16_2",16,2,"BENE",2.4,100,0,"MOSS","IND",1,2,"SAPLING",0.03141504
"16_2",16,2,"BENE",0.6,90,1,"LITTER","IND",1,2,"SAPLING",0.00196344
"16_2",16,2,"SALIX",0.6,95,1,"LITTER","IND",1,2,"SAPLING",0.00196344
"16_2",16,2,"SALIX",0.6,90,0,"EQSY","IND",1,2,"SAPLING",0.00196344
"16_2",16,2,"BENE",0.7,100,1,"EQSY","IND",1,2,"SAPLING",0.00267246
"16_2",16,2,"BENE",2,95,1,"EQSC","IND",1,2,"SAPLING",0.021816
"16_2",16,2,"POTR",1.7,100,0,"EQSC","IND",1,2,"SAPLING",0.01576206
"16_2",16,2,"SALIX",0.8,95,1,"EQSC","IND",1,2,"SAPLING",0.00349056
"16_2",16,2,"SALIX",1,90,0,"EQSC","IND",1,2,"SAPLING",0.005454
"16_2",16,2,"SALIX",0.9,100,0,"EQSY","IND",1,2,"SAPLING",0.00441774
"16_2",16,2,"BENE",1.8,100,1,"LITTER","IND",1,2,"SAPLING",0.01767096
"16_2",16,2,"SALIX",0.5,100,0,"LITTER","IND",1,2,"SAPLING",0.0013635
"16_2",16,2,"SALIX",0.7,95,0,"LITTER","IND",1,2,"SAPLING",0.00267246
"16_2",16,2,"SALIX",1,95,0,"GRASS","IND",1,2,"SAPLING",0.005454
"16_2",16,2,"SALIX",0.5,100,0,"EQSC","IND",1,2,"SAPLING",0.0013635
"16_2",16,2,"SALIX",0.7,95,0,"EQSC","IND",1,2,"SAPLING",0.00267246
"16_2",16,2,"BENE",2.4,97.5,0,"EQSY","CLUMP",2,2,"SAPLING",0.03141504
"16_2",16,2,"SALIX",0.5,100,0,"LITTER","IND",1,2,"SAPLING",0.0013635
"16_2",16,2,"SALIX",0.2,100,0,"EQSY","IND",1,2,"SAPLING",0.00021816
"16_2",16,2,"SALIX",0.2,100,0,"MOSS","IND",1,2,"SAPLING",0.00021816
"16_2",16,2,"SALIX",0.4,95,0,"EQSY","IND",1,2,"SAPLING",0.00087264
"16_2",16,2,"SALIX",0.1,100,0,"EQSC","IND",1,2,"SAPLING",5.454e-05
"16_2",16,2,"SALIX",0.4,100,0,"LITTER","IND",1,2,"SAPLING",0.00087264
"16_2",16,2,"BENE",1,90,1,"LITTER","IND",1,2,"SAPLING",0.005454
"16_2",16,2,"SALIX",0.6,100,0,"LITTER","IND",1,2,"SAPLING",0.00196344
"16_2",16,2,"BENE",0.7,100,0,"EQSC","IND",1,2,"SAPLING",0.00267246
"16_2",16,2,"SALIX",0.2,95,0,"EQSC","IND",1,2,"SAPLING",0.00021816
"16_2",16,2,"SALIX",0.9,95,0,"EQSC","IND",1,2,"SAPLING",0.00441774
"16_2",16,2,"SALIX",0.8,100,0,"EQSC","IND",1,2,"SAPLING",0.00349056
"16_2",16,2,"BENE",0.6,100,0,"EQSC","IND",1,2,"SAPLING",0.00196344
"16_2",16,2,"SALIX",1.4,97.5,0,"EQSC","CLUMP",2,2,"SAPLING",0.01068984
"16_2",16,2,"SALIX",0.2,100,0,"EQSC","IND",1,2,"SAPLING",0.00021816
"16_2",16,2,"SALIX",0.2,100,0,"EQSY","IND",1,2,"SAPLING",0.00021816
"16_2",16,2,"SALIX",0.4,90,0,"EQSC","IND",1,2,"SAPLING",0.00087264
"16_2",16,2,"BENE",0.6,100,0,"EQSC","IND",1,2,"SAPLING",0.00196344
"16_2",16,2,"BENE",2.1,100,0,"EQSC","IND",1,2,"SAPLING",0.02405214
"16_2",16,2,"BENE",0.5,100,0,"EQSC","IND",1,2,"SAPLING",0.0013635
"16_2",16,2,"BENE",0.2,100,0,"EQSC","IND",1,2,"SAPLING",0.00021816
"16_2",16,2,"BENE",0.6,100,0,"EQSC","IND",1,2,"SAPLING",0.00196344
"16_2",16,2,"BENE",0.9,100,0,"EQSC","IND",1,2,"SAPLING",0.00441774
"16_2",16,2,"BENE",0.9,95,1,"MOSS","IND",1,2,"SAPLING",0.00441774
"16_2",16,2,"BENE",1.2,95,0,"EQSC","IND",1,2,"SAPLING",0.00785376
"16_2",16,2,"SALIX",0.6,95,0,"EQSC","IND",1,2,"SAPLING",0.00196344
"16_2",16,2,"SALIX",0.8,97.5,0.5,"MOSS","CLUMP",2,2,"SAPLING",0.00349056
"16_2",16,2,"SALIX",0.1,100,0,"EQSC","IND",1,2,"SAPLING",5.454e-05
"16_2",16,2,"SALIX",0.5,90,1,"MOSS","IND",1,2,"SAPLING",0.0013635
"16_2",16,2,"BENE",2.9,95,0,"LITTER","IND",1,2,"SAPLING",0.04586814
"16_2",16,2,"BENE",1.5,90,1,"EQSC","IND",1,2,"SAPLING",0.0122715
"16_2",16,2,"BENE",1.1,100,0,"LITTER","IND",1,2,"SAPLING",0.00659934
"16_2",16,2,"BENE",1.4,95,1,"MOSS","IND",1,2,"SAPLING",0.01068984
"16_2",16,2,"SALIX",0.5,95,1,"EQSY","IND",1,2,"SAPLING",0.0013635
"16_2",16,2,"BENE",1.4,95,0,"EQSC","IND",1,2,"SAPLING",0.01068984
"16_2",16,2,"BENE",2.5,100,0,"MOSS","IND",1,2,"SAPLING",0.0340875
"16_2",16,2,"SALIX",0.2,100,0,"LITTER","IND",1,2,"SAPLING",0.00021816
"8_2",8,2,"SALIX",7.6,80,0.5,"LEGR","CLUMP",4,2,"SAPLING",0.31502304
"8_2",8,2,"ALCR",8.4,98,0,"VAUL","CLUMP",5,2,"SAPLING",0.38483424
"8_2",8,2,"ALCR",2.3,100,0,"EQSC","IND",1,2,"SAPLING",0.02885166
"8_2",8,2,"SALIX",0.3,100,0,"EQSC","IND",1,2,"SAPLING",0.00049086
"8_2",8,2,"SALIX",20.3,83.333333,0.33,"LITTER","CLUMP",9,2,"SAPLING",2.24753886
"8_2",8,2,"ALCR",15.3,98.88888,0,"VAVI","CLUMP",9,2,"SAPLING",1.27672686
"8_2",8,2,"SALIX",1.2,100,0,"EQAR","IND",1,2,"SAPLING",0.00785376
"8_2",8,2,"SALIX",0.3,70,1,"LITTER","IND",1,2,"SAPLING",0.00049086
"8_2",8,2,"SALIX",0.9,70,1,"EQAR","IND",1,2,"SAPLING",0.00441774
"8_2",8,2,"BENE",3.7,80,0,"LITTER","IND",1,2,"SAPLING",0.07466526
"8_2",8,2,"BENE",2.8,90,1,"LITTER","IND",1,2,"SAPLING",0.04275936
"8_2",8,2,"SALIX",4.8,56,0.6,"GRASS","CLUMP",5,2,"SAPLING",0.12566016
"8_2",8,2,"SALIX",0.6,95,1,"VAVI","IND",1,2,"SAPLING",0.00196344
"8_2",8,2,"SALIX",2.1,90,1,"EQSI","CLUMP",2,2,"SAPLING",0.02405214
"8_2",8,2,"SALIX",8.9,87.5,0.25,"LITTER","CLUMP",4,2,"SAPLING",0.43201134
"8_2",8,2,"SALIX",5.5,91.666667,0.67,"LITTER","CLUMP",3,2,"SAPLING",0.1649835
"8_2",8,2,"SALIX",2.6,40,0,"LITTER","IND",1,2,"SAPLING",0.03686904
"8_2",8,2,"SALIX",12.8,69,0,"EQAR","CLUMP",5,2,"SAPLING",0.89358336
"8_2",8,2,"BENE",15.5,90.625,0.25,"EQAR","CLUMP",8,2,"SAPLING",1.3103235
"8_2",8,2,"SALIX",2.1,60,1,"EQAR","IND",1,2,"SAPLING",0.02405214
"8_2",8,2,"BENE",4,95,0,"EQAR","CLUMP",2,2,"SAPLING",0.087264
"8_2",8,2,"BENE",3.7,30,0,"LITTER","IND",1,2,"SAPLING",0.07466526
"8_2",8,2,"SALIX",8.9,57,1,"LITTER","CLUMP",5,2,"SAPLING",0.43201134
"8_2",8,2,"ALCR",0.5,100,0,"EQAR","IND",1,2,"SAPLING",0.0013635
"8_2",8,2,"SALIX",0.4,100,0,"EQAR","IND",1,2,"SAPLING",0.00087264
"8_2",8,2,"SALIX",0.4,100,0,"EQAR","CLUMP",2,2,"SAPLING",0.00087264
"8_2",8,2,"SALIX",4.9,92.5,0,"LITTER","CLUMP",2,2,"SAPLING",0.13095054
"8_2",8,2,"SALIX",29,83.4375,0.81,"LITTER","CLUMP",16,2,"SAPLING",4.586814
"8_2",8,2,"SALIX",2.5,60,1,"EQAR","CLUMP",2,2,"SAPLING",0.0340875
"8_2",8,2,"SALIX",0.5,95,1,"GRASS","IND",1,2,"SAPLING",0.0013635
"8_2",8,2,"ALCR",37.9,85.22727273,0.23,"ROAC","CLUMP",22,2,"SAPLING",7.83418014
"8_2",8,2,"SALIX",20.8,95,0,"ROAC","CLUMP",8,2,"SAPLING",2.35961856
"8_2",8,2,"PIME",1.4,60,1,"ROAC","IND",1,2,"SAPLING",0.01068984
"40_2",40,2,"BENE",6.9,95,1,"VAVI","IND",1,2,"SAPLING",0.25966494
"40_2",40,2,"BENE",2.6,95,1,"GRASS","IND",1,2,"SAPLING",0.03686904
"40_2",40,2,"BENE",1.7,25,1,"VAVI","IND",1,2,"SAPLING",0.01576206
"40_2",40,2,"SALIX",3.7,60,1,"LITTER","CLUMP",3,2,"SAPLING",0.07466526
"40_2",40,2,"BENE",7.7,100,1,"GRASS","IND",1,2,"SAPLING",0.32336766
"40_2",40,2,"BENE",8.4,100,1,"GRASS","IND",1,2,"SAPLING",0.38483424
"40_2",40,2,"SALIX",4.9,56,1,"GRASS","CLUMP",3,2,"SAPLING",0.13095054
"40_2",40,2,"BENE",0.5,95,0,"VAUL","IND",1,2,"SAPLING",0.0013635
"40_2",40,2,"POTR",0.3,100,0,"VAUL","IND",1,2,"SAPLING",0.00049086
"40_2",40,2,"SALIX",1,100,0,"VAVI","IND",1,2,"SAPLING",0.005454
"40_2",40,2,"POTR",1.7,100,1,"VAVI","IND",1,2,"SAPLING",0.01576206
"40_2",40,2,"POTR",1,100,0,"VAVI","IND",1,2,"SAPLING",0.005454
"40_2",40,2,"BENE",1.8,100,0,"VAUL","IND",1,2,"SAPLING",0.01767096
"40_2",40,2,"SALIX",17.3,75.625,1,"VAVI","CLUMP",8,2,"SAPLING",1.63232766
"40_2",40,2,"SALIX",9.7,90,0.75,"VAVI","CLUMP",4,2,"SAPLING",0.51316686
"40_2",40,2,"BENE",14.2,97.5,1,"VAUL","CLUMP",4,2,"SAPLING",1.09974456
"40_2",40,2,"BENE",2.7,100,0,"ROAC","CLUMP",1,2,"SAPLING",0.03975966
"40_2",40,2,"SALIX",1,90,1,"VAVI","IND",1,2,"SAPLING",0.005454
"40_2",40,2,"BENE",1.7,100,1,"VAVI","IND",1,2,"SAPLING",0.01576206
"40_2",40,2,"SALIX",2.2,90,0.5,"ASTER?","CLUMP",2,2,"SAPLING",0.02639736
"40_2",40,2,"SALIX",1.7,87.5,1,"VAVI","CLUMP",2,2,"SAPLING",0.01576206
"40_2",40,2,"SALIX",1.7,97.5,1,"VAVI","CLUMP",2,2,"SAPLING",0.01576206
"40_2",40,2,"BENE",13.8,100,0.67,"LEGR","CLUMP",3,2,"SAPLING",1.03865976
"40_2",40,2,"BENE",11.5,96.66667,0.67,"GRASS","CLUMP",3,2,"SAPLING",0.7212915
"40_2",40,2,"BENE",0.8,100,0,"VAVI","IND",1,2,"SAPLING",0.00349056
"40_2",40,2,"BENE",3.1,95,1,"LITTER","IND",1,2,"SAPLING",0.05241294
"40_2",40,2,"SALIX",9.8,84,1,"LITTER","CLUMP",5,2,"SAPLING",0.52380216
"42_1",42,1,"BENE",0.8,90,0,"VAVI","IND",1,2,"SAPLING",0.00349056
"42_1",42,1,"BENE",0.9,95,0,"VAVI","IND",1,2,"SAPLING",0.00441774
"42_1",42,1,"BENE",0.3,100,1,"RUCH","IND",1,2,"SAPLING",0.00049086
"42_1",42,1,"BENE",1.3,90,0,"GRASS","IND",1,2,"SAPLING",0.00921726
"42_1",42,1,"BENE",0.9,95,0,"GRASS","IND",1,2,"SAPLING",0.00441774
"42_1",42,1,"PIME",0.6,100,0,"RUCH","IND",1,2,"SAPLING",0.00196344
"42_1",42,1,"BENE",0.4,100,0,"LEDE","IND",1,2,"SAPLING",0.00087264
"42_1",42,1,"ALCR",8.2,95,0.86,"LEDE","CLUMP",7,2,"SAPLING",0.36672696
"42_1",42,1,"BENE",2.3,90,0,"VAVI","IND",1,2,"SAPLING",0.02885166
"32_2",32,2,"SALIX",4.7,61,0.6,"VAVI","CLUMP",5,2,"TREE",0.12047886
"32_2",32,2,"BENE",2.8,60,0,"VAVI","IND",1,2,"TREE",0.04275936
"32_2",32,2,"BENE",6.9,90,1,"VAVI","IND",1,2,"TREE",0.25966494
"32_2",32,2,"BENE",2.7,100,1,"VAUL","IND",1,2,"TREE",0.03975966
"32_2",32,2,"BENE",3.1,95,0,"VAUL","IND",1,2,"TREE",0.05241294
"32_2",32,2,"BENE",7.1,92,1,"VAVI","CLUMP",5,2,"TREE",0.27493614
"32_2",32,2,"BENE",5.3,86.66667,1,"VAVI","CLUMP",3,2,"TREE",0.15320286
"32_2",32,2,"BENE",10.9,68.75,0.5,"VAVI","CLUMP",4,2,"TREE",0.64798974
"32_2",32,2,"BENE",6.6,57,1,"VAVI","CLUMP",5,2,"TREE",0.23757624
"32_2",32,2,"BENE",6.6,97,0.8,"VAVI","CLUMP",5,2,"TREE",0.23757624
"32_2",32,2,"SALIX",3.5,20.5,1,"VAVI","CLUMP",2,2,"TREE",0.0668115
"32_2",32,2,"BENE",5.2,86.66667,1,"VAVI","CLUMP",3,2,"TREE",0.14747616
"32_2",32,2,"BENE",4.3,90,0.33,"VAVI","CLUMP",3,2,"TREE",0.10084446
"32_2",32,2,"BENE",9.9,75,1,"VAVI","CLUMP",3,2,"TREE",0.53454654
"32_2",32,2,"BENE",15.5,95,1,"VAVI","CLUMP",6,2,"TREE",1.3103235
"32_2",32,2,"SALIX",5.3,45,0.83,"VAVI","CLUMP",6,2,"TREE",0.15320286
"32_2",32,2,"BENE",11.5,85.55556,0.44,"VAVI","CLUMP",9,2,"TREE",0.7212915
"32_2",32,2,"BENE",7.1,73,0.8,"VAVI","CLUMP",5,2,"TREE",0.27493614
"32_2",32,2,"BENE",3.8,87.5,1,"VAVI","CLUMP",2,2,"TREE",0.07875576
"32_2",32,2,"BENE",4.1,95,1,"VAVI","CLUMP",2,2,"TREE",0.09168174
"39_2",39,2,"BENE",2.6,97.5,1,"VAVI","CLUMP",2,2,"TREE",0.03686904
"39_2",39,2,"BENE",9.9,97.5,0.17,"VAVI","CLUMP",6,2,"TREE",0.53454654
"39_2",39,2,"BENE",6,96.666667,0,"VAVI","CLUMP",3,2,"TREE",0.196344
"39_2",39,2,"SALIX",5.5,96.66667,0,"VAVI","CLUMP",3,2,"TREE",0.1649835
"39_2",39,2,"BENE",7.5,92.5,0,"VAVI","CLUMP",4,2,"TREE",0.3067875
"39_2",39,2,"SALIX",2.6,100,0,"EQAR","CLUMP",4,2,"TREE",0.03686904
"39_2",39,2,"ALCR",25.2,82.64705882,0.47,"EQAR","CLUMP",17,2,"TREE",3.46350816
"39_2",39,2,"BENE",3.4,90,1,"POPA","CLUMP",2,2,"TREE",0.06304824
"39_2",39,2,"BENE",4.4,100,0,"POPA","CLUMP",4,2,"TREE",0.10558944
"39_2",39,2,"BENE",2.6,92.5,1,"POPA","CLUMP",2,2,"TREE",0.03686904
"39_2",39,2,"BENE",9.3,56.666667,0.5,"POPA","CLUMP",6,2,"TREE",0.47171646
"39_2",39,2,"BENE",7.6,93.33333,0,"POPA","CLUMP",3,2,"TREE",0.31502304
"39_2",39,2,"BENE",14.6,69.90909091,0.45,"POPA","CLUMP",11,2,"TREE",1.16257464
"39_2",39,2,"BENE",8.4,46.4,0.8,"POPA","CLUMP",5,2,"TREE",0.38483424
"56_2",56,2,"BENE",3.1,98.33333,0.33,"VAVI","CLUMP",3,2,"TREE",0.05241294
"56_2",56,2,"BENE",3.8,100,0.67,"EQAR","CLUMP",3,2,"TREE",0.07875576
"56_2",56,2,"BENE",6.3,99,0.2,"EQAR","CLUMP",5,2,"TREE",0.21646926
"56_2",56,2,"BENE",3.6,100,0,"EQAR","IND",1,2,"TREE",0.07068384
"56_2",56,2,"BENE",3.3,95,0,"LITTER","CLUMP",3,2,"TREE",0.05939406
"56_2",56,2,"SALIX",6,100,0.17,"EQAR","CLUMP",6,2,"TREE",0.196344
"56_2",56,2,"BENE",2.7,100,0.5,"CHAN","CLUMP",2,2,"TREE",0.03975966
"56_2",56,2,"ALCR",2.8,90,0.33,"EQAR","CLUMP",3,2,"TREE",0.04275936
"56_2",56,2,"BENE",8.8,100,0,"LEGR","CLUMP",4,2,"TREE",0.42235776
"56_2",56,2,"BENE",3.4,100,0,"LEGR","CLUMP",2,2,"TREE",0.06304824
"56_2",56,2,"SALIX",5.6,100,0,"LEGR","CLUMP",3,2,"TREE",0.17103744
"57_2",57,2,"ALCR",8.7,63.33333,1,"EQAR","CLUMP",3,2,"TREE",0.41281326
"57_2",57,2,"SALIX",19.4,100,0,"VAVI","CLUMP",12,2,"TREE",2.05266744
"57_2",57,2,"ALCR",8.5,100,0.33,"CHAN","CLUMP",3,2,"TREE",0.3940515
"57_2",57,2,"BENE",2.9,100,1,"EQSY","IND",1,2,"TREE",0.04586814
"57_2",57,2,"BENE",2.7,100,0,"EQSY","IND",1,2,"TREE",0.03975966
"57_2",57,2,"BENE",2.6,100,1,"EQAR","IND",1,2,"TREE",0.03686904
"57_2",57,2,"BENE",3.1,100,0,"EQAR","IND",1,2,"TREE",0.05241294
"57_2",57,2,"BENE",3.5,95,0,"EQAR","IND",1,2,"TREE",0.0668115
"57_2",57,2,"BENE",3.6,100,0,"EQAR","IND",1,2,"TREE",0.07068384
"57_2",57,2,"BENE",3,100,0,"EQAR","IND",1,2,"TREE",0.049086
"57_2",57,2,"BENE",2.7,100,0,"LITTER","IND",1,2,"TREE",0.03975966
"57_2",57,2,"BENE",2.7,100,0,"LITTER","IND",1,2,"TREE",0.03975966
"57_2",57,2,"BENE",6.9,95,0.5,"EQAR","CLUMP",2,2,"TREE",0.25966494
"57_2",57,2,"BENE",10.2,100,0.33,"EQAR","CLUMP",3,2,"TREE",0.56743416
"57_2",57,2,"BENE",6.1,100,0.33,"EQAR","CLUMP",3,2,"TREE",0.20294334
"57_2",57,2,"BENE",4.5,100,0,"EQAR","CLUMP",2,2,"TREE",0.1104435
"57_2",57,2,"BENE",2.8,100,0,"LITTER","IND",1,2,"TREE",0.04275936
"57_2",57,2,"BENE",4,95,0,"CHAN","IND",1,2,"TREE",0.087264
"57_2",57,2,"BENE",5.6,100,0,"EQAR","CLUMP",3,2,"TREE",0.17103744
"57_2",57,2,"BENE",3.1,100,0,"LITTER","IND",1,2,"TREE",0.05241294
"57_2",57,2,"BENE",8.1,98.75,0,"EQAR","CLUMP",4,2,"TREE",0.35783694
"57_2",57,2,"BENE",3.8,90,0,"EQAR","IND",1,2,"TREE",0.07875576
"57_2",57,2,"BENE",2.8,100,0,"EQAR","IND",1,2,"TREE",0.04275936
"57_2",57,2,"BENE",2.7,100,0,"EQAR","IND",1,2,"TREE",0.03975966
"57_2",57,2,"BENE",2.8,100,0,"EQAR","IND",1,2,"TREE",0.04275936
"57_2",57,2,"BENE",2.7,100,0,"LITTER","IND",1,2,"TREE",0.03975966
"57_2",57,2,"BENE",4.6,95,0,"LITTER","CLUMP",2,2,"TREE",0.11540664
"57_2",57,2,"BENE",3.3,100,0,"EQAR","IND",1,2,"TREE",0.05939406
"57_2",57,2,"BENE",2.9,100,0,"CHAN","IND",1,2,"TREE",0.04586814
"57_2",57,2,"BENE",3.8,100,1,"LITTER","CLUMP",2,2,"TREE",0.07875576
"47_2",47,2,"ALCR",3,95,1,"EQSY","IND",1,2,"TREE",0.049086
"47_2",47,2,"BENE",2.7,100,0,"LITTER","IND",1,2,"TREE",0.03975966
"47_2",47,2,"ALCR",4.4,60,1,"CHAN","CLUMP",2,2,"TREE",0.10558944
"47_2",47,2,"BENE",2.7,90,0,"EQSY","IND",1,2,"TREE",0.03975966
"47_2",47,2,"ALCR",6.4,96.66667,0.5,"EQSY","CLUMP",6,2,"TREE",0.22339584
"47_2",47,2,"BENE",2.9,100,0,"EQSY","IND",1,2,"TREE",0.04586814
"47_2",47,2,"ALCR",15.3,97.14285714,0.29,"VAVI","CLUMP",7,2,"TREE",1.27672686
"47_2",47,2,"ALCR",2.7,97.5,1,"VAVI","CLUMP",2,2,"TREE",0.03975966
"47_2",47,2,"ALCR",4.3,97.5,0.5,"GRASS","CLUMP",2,2,"TREE",0.10084446
"47_2",47,2,"ALCR",3.4,95,0,"LITTER","CLUMP",3,2,"TREE",0.06304824
"47_2",47,2,"ALCR",4.8,97.5,0,"EQSY","CLUMP",2,2,"TREE",0.12566016
"47_2",47,2,"ALCR",3.9,80,0.5,"CHAN","CLUMP",2,2,"TREE",0.08295534
"47_2",47,2,"ALCR",3.4,98.33333333,0.67,"EQSY","CLUMP",3,2,"TREE",0.06304824
"47_2",47,2,"ALCR",6.2,98.33333333,0.17,"EQSY","CLUMP",6,2,"TREE",0.20965176
"47_2",47,2,"ALCR",4,99,0,"EQSY","CLUMP",5,2,"TREE",0.087264
"47_2",47,2,"ALCR",2.9,95,0.5,"GRASS","CLUMP",2,2,"TREE",0.04586814
"47_2",47,2,"ALCR",3,95,0,"EQSY","CLUMP",2,2,"TREE",0.049086
"47_2",47,2,"BENE",3.3,9,0,"EQSY","IND",1,2,"TREE",0.05939406
"47_2",47,2,"ALCR",4,92.5,1,"EQSY","CLUMP",2,2,"TREE",0.087264
"47_2",47,2,"ALCR",5.9,98.33333,0,"EQSY","CLUMP",3,2,"TREE",0.18985374
"47_2",47,2,"ALCR",4.9,96.666667,0.67,"LITTER","CLUMP",6,2,"TREE",0.13095054
"47_2",47,2,"BENE",2.6,100,0,"GRASS","IND",1,2,"TREE",0.03686904
"47_2",47,2,"ALCR",9.8,81.25,0.75,"EQSY","CLUMP",4,2,"TREE",0.52380216
"47_2",47,2,"BENE",4.5,100,0.5,"EQSY","CLUMP",2,2,"TREE",0.1104435
"47_2",47,2,"ALCR",8.1,100,0.5,"CHAN","CLUMP",4,2,"TREE",0.35783694
"47_2",47,2,"ALCR",3.3,98.33333,0.67,"CHAN","CLUMP",3,2,"TREE",0.05939406
"47_2",47,2,"ALCR",10.4,77.5,0.75,"EQSY","CLUMP",4,2,"TREE",0.58990464
"47_2",47,2,"ALCR",13.7,85.83333333,0.83,"LITTER","CLUMP",6,2,"TREE",1.02366126
"37_3",37,3,"SALIX",10.8,88.57142857,1,"EQSC","CLUMP",7,2,"TREE",0.63615456
"37_3",37,3,"ALCR",5.6,95,1,"LITTER","CLUMP",3,2,"TREE",0.17103744
"37_3",37,3,"BENE",2.8,100,0,"MOSS","IND",1,2,"TREE",0.04275936
"37_3",37,3,"ALCR",7,100,1,"EQSY","CLUMP",4,2,"TREE",0.267246
"37_3",37,3,"ALCR",9.9,89,1,"GRASS","CLUMP",5,2,"TREE",0.53454654
"37_3",37,3,"SALIX",12,96,0.8,"LITTER","CLUMP",5,2,"TREE",0.785376
"37_3",37,3,"SALIX",8,84,0.8,"LITTER","CLUMP",5,2,"TREE",0.349056
"37_3",37,3,"ALCR",2.6,95,0,"LITTER","CLUMP",2,2,"TREE",0.03686904
"37_3",37,3,"SALIX",3.2,100,1,"MOSS","CLUMP",3,2,"TREE",0.05584896
"37_3",37,3,"ALCR",9,100,0,"MOSS","CLUMP",7,2,"TREE",0.441774
"37_3",37,3,"SALIX",5.8,83.33333,0.33,"MOSS","CLUMP",3,2,"TREE",0.18347256
"37_3",37,3,"SALIX",3.5,85,1,"LITTER","CLUMP",2,2,"TREE",0.0668115
"37_3",37,3,"SALIX",5.2,93.33333,0.67,"LITTER","CLUMP",3,2,"TREE",0.14747616
"37_3",37,3,"SALIX",3.5,98.333333,1,"LITTER","CLUMP",3,2,"TREE",0.0668115
"37_3",37,3,"BENE",3,60,0.5,"MOSS","CLUMP",2,2,"TREE",0.049086
"37_3",37,3,"SALIX",7,97,1,"LITTER","CLUMP",5,2,"TREE",0.267246
"37_3",37,3,"SALIX",3.4,95,1,"LITTER","CLUMP",2,2,"TREE",0.06304824
"37_3",37,3,"BENE",4.8,90,0.5,"MOSS","CLUMP",2,2,"TREE",0.12566016
"37_3",37,3,"BENE",3.6,90,0.5,"LITTER","CLUMP",2,2,"TREE",0.07068384
"37_3",37,3,"BENE",5.1,100,0,"MOSS","CLUMP",2,2,"TREE",0.14185854
"37_3",37,3,"SALIX",9.3,100,0,"LITTER","CLUMP",6,2,"TREE",0.47171646
"37_3",37,3,"SALIX",3.3,100,0,"LITTER","CLUMP",2,2,"TREE",0.05939406
"37_3",37,3,"SALIX",7.5,38,1,"LITTER","CLUMP",5,2,"TREE",0.3067875
"37_3",37,3,"SALIX",4.7,90,0.75,"LITTER","CLUMP",4,2,"TREE",0.12047886
"37_3",37,3,"BENE",4,100,0,"LITTER","CLUMP",2,2,"TREE",0.087264
"37_3",37,3,"SALIX",2.7,88.33333,1,"MOSS","CLUMP",3,2,"TREE",0.03975966
"37_3",37,3,"BENE",2.6,60,1,"MOSS","CLUMP",2,2,"TREE",0.03686904
"37_3",37,3,"SALIX",3.1,87.5,0.5,"MOSS","CLUMP",4,2,"TREE",0.05241294
"37_3",37,3,"SALIX",11.3,80.5,1,"LITTER","CLUMP",10,2,"TREE",0.69642126
"15_3",15,3,"BENE",3.3,50,1,"EQSC","CLUMP",2,0.1,"TREE",0.05939406
"15_3",15,3,"BENE",4,92.5,1,"GRASS","CLUMP",2,0.1,"TREE",0.087264
"15_3",15,3,"BENE",2.8,90,0,"LITTER","IND",1,0.1,"TREE",0.04275936
"15_3",15,3,"BENE",6.5,86.666667,0.67,"LITTER","CLUMP",3,0.1,"TREE",0.2304315
"15_3",15,3,"BENE",4.1,70,1,"LITTER","CLUMP",2,0.1,"TREE",0.09168174
"15_3",15,3,"BENE",5.2,95,0,"CHAN","IND",1,0.1,"TREE",0.14747616
"15_3",15,3,"BENE",5.4,90,0.33,"LITTER","CLUMP",3,0.1,"TREE",0.15903864
"15_3",15,3,"BENE",2.8,47.5,1,"LITTER","CLUMP",2,0.1,"TREE",0.04275936
"15_3",15,3,"SALIX",5.7,41.666667,1,"GRASS","CLUMP",3,0.1,"TREE",0.17720046
