"SITE","SITECODE","SITENUM","TREAT","SPP","DBH_AV","CAN_AV","BROW_INDEX","UND","CLUMP","STEM_COUNT","QUAD"
"DALTON","10_0",10,0,"PIME",2.7,60,0,"MOSS","IND",1,2
"DALTON","10_0",10,0,"PIME",5.2,70,0,"VAVI","IND",1,2
"DALTON","10_0",10,0,"PIME",3.8,70,0,"MOSS","IND",1,2
"DALTON","10_0",10,0,"PIME",5.8,100,0,"OXOX","IND",1,2
"DALTON","10_0",10,0,"PIME",6.2,95,0,"OXOX","IND",1,2
"DALTON","10_0",10,0,"PIME",15.8,95,0,"VAVI","IND",1,2
"DALTON","41_1",41,1,"SALIX",0.1,100,0,"LEDE","IND",1,2
"DALTON","41_1",41,1,"SALIX",4.4,85,0.25,"CHAN","CLUMP",4,2
"DALTON","41_1",41,1,"BENE",1.1,100,0,"LITTER","IND",1,2
"DALTON","41_1",41,1,"BENE",0.6,95,0,"MOSS","IND",1,2
"DALTON","41_1",41,1,"BENE",0.6,100,0,"MOSS","IND",1,2
"DALTON","41_1",41,1,"BENE",0.6,95,0,"LEDE","IND",1,2
"DALTON","41_1",41,1,"SALIX",1.1,95,0,"LEDE","IND",1,2
"DALTON","41_1",41,1,"SALIX",2.1,49,0.2,"VAVI","CLUMP",5,2
"DALTON","41_1",41,1,"BENE",2.9,100,0,"LEDE","IND",1,2
"DALTON","41_1",41,1,"BENE",1.2,95,0,"VAVI","IND",1,2
"DALTON","41_1",41,1,"BENE",1.5,100,0,"MOSS","IND",1,2
"DALTON","41_1",41,1,"BENE",1.1,100,0,"LEDE","IND",1,2
"DALTON","41_1",41,1,"SALIX",0.6,90,0,"VAVI","IND",1,2
"DALTON","48_1",48,1,"SALIX",2,85,0,"CHAN","IND",1,2
"DALTON","48_1",48,1,"BENE",0.9,100,0,"MOSS","IND",1,2
"DALTON","48_1",48,1,"SALIX",0.3,100,0,"LEDE","IND",1,2
"DALTON","48_1",48,1,"BENE",0.2,100,0,"VAVI","IND",1,2
"DALTON","48_1",48,1,"BENE",5.1,97.5,0,"MOSS","CLUMP",2,2
"DALTON","48_1",48,1,"BENE",1.4,100,0,"GRASS","IND",1,2
"DALTON","48_1",48,1,"BENE",1.1,100,0,"VAVI","IND",1,2
"DALTON","48_1",48,1,"PIME",0.7,100,0,"MOSS","IND",1,2
"DALTON","48_1",48,1,"SALIX",9.7,91.42857143,0.86,"MOSS","CLUMP",7,2
"DALTON","48_1",48,1,"SALIX",0.9,95,0,"MOSS","IND",1,2
"DALTON","48_1",48,1,"BENE",19.4,95.45454545,0.27,"LEDE","CLUMP",11,2
"DALTON","48_1",48,1,"BENE",21.7,98,0.3,"LITTER","CLUMP",10,2
"DALTON","48_1",48,1,"SALIX",5.4,94,0.6,"VAVI","CLUMP",5,2
"DALTON","48_1",48,1,"BENE",2.6,97.5,0.5,"MOSS","CLUMP",2,2
"DALTON","48_1",48,1,"BENE",7.7,97.5,0.5,"LEDE","CLUMP",6,2
"DALTON","48_1",48,1,"BENE",0.6,100,0,"ROAC","IND",1,2
"DALTON","48_1",48,1,"POTR",0.3,100,0,"MOSS","IND",1,2
"DALTON","48_1",48,1,"SALIX",0.8,100,0,"GRASS","CLUMP",2,2
"DALTON","48_1",48,1,"SALIX",0.5,100,0,"LITTER","IND",1,2
"DALTON","48_1",48,1,"SALIX",0.3,100,0,"LITTER","IND",1,2
"DALTON","48_1",48,1,"BENE",1.1,100,0,"LITTER","IND",1,2
"DALTON","48_1",48,1,"SALIX",0.3,100,0,"LITTER","IND",1,2
"DALTON","48_1",48,1,"BENE",1.5,100,0,"MOSS","IND",1,2
"DALTON","48_1",48,1,"BENE",0.4,100,0,"MOSS","IND",1,2
"DALTON","44_0",44,0,"PIME",6.6,95,0,"MOSS","IND",1,1
"DALTON","44_0",44,0,"PIME",6.2,80,0,"VAVI","IND",1,1
"DALTON","44_0",44,0,"SALIX",6.9,70,0,"MOSS","CLUMP",1,1
"DALTON","44_0",44,0,"PIME",5.2,60,0,"MOSS","IND",1,1
"DALTON","44_0",44,0,"PIME",1,70,0,"VAVI","IND",1,1
"DALTON","44_0",44,0,"PIME",2.1,90,0,"VAVI","IND",1,1
"DALTON","44_0",44,0,"PIME",10.4,95,0,"MOSS","IND",1,1
"DALTON","44_0",44,0,"PIME",5.7,95,0,"VAVI","IND",1,1
"DALTON","44_0",44,0,"PIME",6.2,95,0,"MOSS","IND",1,1
"DALTON","44_0",44,0,"PIME",7,80,0,"VAVI","IND",1,1
"DALTON","44_0",44,0,"PIME",2.9,90,0,"LEGR","IND",1,1
"DALTON","44_0",44,0,"PIME",3.9,60,0,"MOSS","IND",1,1
"DALTON","44_0",44,0,"PIME",9.5,90,0,"MOSS","IND",1,1
"DALTON","44_0",44,0,"PIME",3.4,90,0,"VAVI","IND",1,1
"DALTON","44_0",44,0,"PIME",4.7,50,0,"VAVI","IND",1,1
"DALTON","44_0",44,0,"PIME",4.2,95,0,"VAVI","IND",1,1
"DALTON","44_0",44,0,"PIME",2.6,95,0,"VAVI","IND",1,1
"DALTON","44_0",44,0,"PIME",8.7,80,0,"LITTER","IND",1,1
"DALTON","44_0",44,0,"PIME",15.9,95,0,"VAVI","IND",1,1
"DALTON","44_0",44,0,"PIME",7.9,95,0,"MOSS","IND",1,1
"DALTON","44_0",44,0,"PIME",15.5,95,0,"VAVI","IND",1,1
"DALTON","44_0",44,0,"PIME",3.8,70,0,"GRASS","IND",1,1
"DALTON","44_0",44,0,"PIME",2.4,40,0,"VAVI","IND",1,1
"DALTON","44_0",44,0,"PIME",5,60,0,"ROAC","IND",1,1
"DALTON","44_0",44,0,"PIME",4.3,90,0,"MOSS","IND",1,1
"DALTON","44_0",44,0,"PIME",12.5,90,0,"OXOX","IND",1,1
"DALTON","44_0",44,0,"PIME",8.2,95,0,"MOSS","IND",1,1
"DALTON","44_0",44,0,"PIME",5.9,40,0,"MOSS","IND",1,1
"DALTON","44_0",44,0,"PIME",9.9,95,0,"GRASS","IND",1,1
"DALTON","44_0",44,0,"PIME",9.9,80,0,"MOSS","IND",1,1
"DALTON","44_0",44,0,"PIME",1.4,80,0,"VAVI","IND",1,1
"DALTON","44_0",44,0,"PIME",9.2,90,0,"GRASS","IND",1,1
"DALTON","44_0",44,0,"PIME",3.2,95,0,"VAVI","IND",1,1
"DALTON","44_0",44,0,"PIME",2,80,0,"LEGR","IND",1,1
"DALTON","44_0",44,0,"PIME",1.6,90,0,"MOSS","IND",1,1
"DALTON","44_0",44,0,"PIME",3.9,80,0,"MOSS","IND",1,1
"DALTON","44_0",44,0,"PIME",4.6,95,0,"OXOX","IND",1,1
"DALTON","44_0",44,0,"PIME",3.7,90,0,"LEGR","IND",1,1
"DALTON","44_0",44,0,"PIME",4.7,85,0,"MOSS","IND",1,1
"DALTON","44_0",44,0,"PIME",5.1,85,0,"VAVI","IND",1,1
"DALTON","44_0",44,0,"PIME",8.6,95,0,"OXOX","IND",1,1
"DALTON","44_0",44,0,"PIME",1.9,60,0,"MOSS","IND",1,1
"DALTON","44_0",44,0,"PIME",2,90,0,"MOSS","IND",1,1
"DALTON","44_0",44,0,"PIME",2.9,90,0,"MOSS","IND",1,1
"DALTON","44_0",44,0,"PIME",3.7,70,0,"VAVI","IND",1,1
"DALTON","44_0",44,0,"PIME",12.2,100,0,"MOSS","IND",1,1
"DALTON","44_0",44,0,"PIME",10.5,90,0,"VAVI","IND",1,1
"DALTON","44_0",44,0,"PIME",4.6,80,0,"VAVI","IND",1,1
"DALTON","44_0",44,0,"PIME",2.8,80,0,"VAVI","IND",1,1
"DALTON","44_0",44,0,"PIME",1.1,50,0,"VAVI","IND",1,1
"DALTON","44_0",44,0,"PIME",2.8,95,0,"MOSS","IND",1,1
"DALTON","44_0",44,0,"PIME",4.7,95,0,"MOSS","IND",1,1
"DALTON","44_0",44,0,"PIME",4.1,100,0,"MOSS","IND",1,1
"DALTON","44_0",44,0,"PIME",1.8,30,0,"VAVI","IND",1,1
"DALTON","44_0",44,0,"PIME",3.1,10,0,"MOSS","IND",1,1
"DALTON","44_0",44,0,"PIME",3.9,20,0,"GRASS","IND",1,1
"DALTON","44_0",44,0,"PIME",5,80,0,"VAVI","IND",1,1
"DALTON","44_0",44,0,"PIME",2.5,80,0,"MOSS","IND",1,1
"DALTON","44_0",44,0,"PIME",6,100,0,"VAVI","IND",1,1
"DALTON","44_0",44,0,"PIME",9.8,100,0,"VAUL","IND",1,1
"DALTON","44_0",44,0,"PIME",2.6,40,0,"LEGR","IND",1,1
"DALTON","44_0",44,0,"SALIX",3.4,30,0,"GRASS","IND",1,1
"DALTON","44_0",44,0,"PIME",9.8,95,0,"VAUL","IND",1,1
"DALTON","44_0",44,0,"PIME",1.4,20,1,"MOSS","IND",1,1
"DALTON","44_0",44,0,"PIME",1,10,0,"MOSS","IND",1,1
"DALTON","44_0",44,0,"PIME",5.3,90,0,"GRASS","IND",1,1
"DALTON","44_0",44,0,"PIME",1.6,10,1,"MOSS","IND",1,1
"DALTON","44_0",44,0,"PIME",7,95,0,"VAVI","IND",1,1
"DALTON","44_0",44,0,"PIME",3.3,90,0,"MOSS","IND",1,1
"DALTON","44_0",44,0,"PIME",2.8,90,0,"MOSS","IND",1,1
"DALTON","44_0",44,0,"PIME",2.8,70,0,"VAVI","IND",1,1
"DALTON","44_0",44,0,"PIME",7.3,95,0,"LEDE","IND",1,1
"DALTON","44_0",44,0,"PIME",2.8,90,0,"VAVI","IND",1,1
"DALTON","44_0",44,0,"PIME",5.9,90,0,"VAVI","IND",1,1
"DALTON","44_0",44,0,"SALIX",5.4,80,0,"MOSS","IND",1,1
"DALTON","44_0",44,0,"PIME",1.2,100,0,"VAVI","IND",1,1
"DALTON","44_0",44,0,"PIME",3.2,60,0,"VAVI","IND",1,1
"DALTON","44_0",44,0,"PIME",2.1,60,0,"ROAC","IND",1,1
"DALTON","44_0",44,0,"PIME",5.3,95,0,"VAUL","IND",1,1
"DALTON","44_0",44,0,"PIME",3.2,80,0,"VAVI","IND",1,1
"DALTON","44_0",44,0,"PIME",3.5,80,0,"VAVI","IND",1,1
"DALTON","44_0",44,0,"PIME",8.6,80,0,"VAVI","IND",1,1
"DALTON","44_0",44,0,"PIME",3.7,60,0,"VAVI","IND",1,1
"DALTON","44_0",44,0,"PIME",7.9,90,0,"VAVI","IND",1,1
"DALTON","44_0",44,0,"SALIX",5.5,70,0,"VAVI","IND",1,1
"DALTON","44_0",44,0,"PIME",9.3,95,0,"VAVI","IND",1,1
"DALTON","44_0",44,0,"PIME",12,100,0,"VAVI","IND",1,1
"DALTON","44_0",44,0,"PIME",8,95,0,"VAVI","IND",1,1
"DALTON","44_0",44,0,"PIME",0.7,100,0,"VAVI","IND",1,1
"DALTON","44_0",44,0,"SALIX",3.3,60,0,"ROAC","IND",1,1
"DALTON","44_0",44,0,"PIME",2.3,70,0,"ROAC","IND",1,1
"DALTON","44_0",44,0,"PIME",14.4,80,0,"GRASS","IND",1,1
"DALTON","44_0",44,0,"PIME",14.6,95,0,"VAVI","CLUMP",2,1
"DALTON","44_0",44,0,"PIME",2.6,90,0,"VAVI","IND",1,1
"DALTON","44_0",44,0,"PIME",1.1,95,1,"VAVI","IND",1,1
"DALTON","44_0",44,0,"BENE",11.1,70,0,"VAVI","IND",1,1
"DALTON","44_0",44,0,"PIME",7.5,90,0,"VAVI","IND",1,1
"DALTON","44_0",44,0,"PIME",3.3,90,0,"VAVI","IND",1,1
"DALTON","44_0",44,0,"PIME",2.9,90,0,"VAVI","IND",1,1
"DALTON","44_0",44,0,"PIME",8.6,95,0,"ROAC","IND",1,1
"DALTON","44_0",44,0,"PIME",2.8,70,0,"VAVI","IND",1,1
"DALTON","44_0",44,0,"PIME",5,80,0,"LEGR","IND",1,1
"DALTON","44_0",44,0,"PIME",2.9,95,0,"VAVI","IND",1,1
"DALTON","44_0",44,0,"PIME",7.6,95,0,"LITTER","IND",1,1
"DALTON","44_0",44,0,"PIME",3.6,90,0,"MOSS","IND",1,1
"DALTON","44_0",44,0,"PIME",2.5,80,0,"LITTER","IND",1,1
"DALTON","44_0",44,0,"PIME",6.6,95,0,"VAVI","IND",1,1
"DALTON","44_0",44,0,"PIME",1.8,30,0,"MOSS","IND",1,1
"DALTON","44_0",44,0,"PIME",5.5,70,0,"GRASS","IND",1,1
"DALTON","44_0",44,0,"PIME",2,90,0,"MOSS","IND",1,1
"DALTON","44_0",44,0,"PIME",5.2,80,0,"VAVI","IND",1,1
"DALTON","44_0",44,0,"PIME",2.2,80,0,"VAVI","IND",1,1
"DALTON","44_0",44,0,"SALIX",5.1,50,0,"ROAC","CLUMP",1,1
"DALTON","44_0",44,0,"PIME",6.6,50,0,"LITTER","IND",1,1
"DALTON","44_0",44,0,"PIME",12.6,100,0,"MOSS","IND",1,1
"DALTON","44_0",44,0,"PIME",3.3,80,0,"VAVI","IND",1,1
"DALTON","44_0",44,0,"PIME",3.1,90,0,"VAVI","IND",1,1
"DALTON","44_0",44,0,"PIME",3.7,60,0,"VAVI","IND",1,1
"DALTON","44_0",44,0,"PIME",4.2,60,0,"VAVI","IND",1,1
"DALTON","44_0",44,0,"PIME",1.4,90,0,"MOSS","IND",1,1
"DALTON","44_0",44,0,"PIME",9.9,90,0,"MOSS","IND",1,1
"DALTON","16_2",16,2,"SALIX",0.3,100,0,"LITTER","IND",1,2
"DALTON","16_2",16,2,"SALIX",0.2,100,0,"LITTER","IND",1,2
"DALTON","16_2",16,2,"BENE",2.5,100,0,"MOSS","CLUMP",2,2
"DALTON","16_2",16,2,"SALIX",0.2,100,0,"LITTER","IND",1,2
"DALTON","16_2",16,2,"BENE",1.1,100,0,"EQAR","IND",1,2
"DALTON","16_2",16,2,"SALIX",0.4,100,0,"EQSY","CLUMP",2,2
"DALTON","16_2",16,2,"SALIX",0.4,100,0,"EQSY","IND",1,2
"DALTON","16_2",16,2,"SALIX",0.4,100,0,"EQAR","IND",1,2
"DALTON","16_2",16,2,"BENE",2.2,100,0,"EQSY","IND",1,2
"DALTON","16_2",16,2,"SALIX",3.6,98.75,0,"EQSY","CLUMP",4,2
"DALTON","16_2",16,2,"POTR",1,100,0,"EQSY","IND",1,2
"DALTON","16_2",16,2,"BENE",0.6,100,0,"EQAR","IND",1,2
"DALTON","16_2",16,2,"SALIX",0.2,100,0,"EQAR","IND",1,2
"DALTON","16_2",16,2,"BENE",1.5,100,1,"LITTER","IND",1,2
"DALTON","16_2",16,2,"SALIX",0.2,100,0,"EQSY","IND",1,2
"DALTON","16_2",16,2,"SALIX",0.4,100,0,"EQSY","IND",1,2
"DALTON","16_2",16,2,"POTR",0.9,100,0,"EQSY","IND",1,2
"DALTON","16_2",16,2,"SALIX",0.6,100,0,"GRASS","IND",1,2
"DALTON","16_2",16,2,"POTR",3,95,0,"EQAR","IND",1,2
"DALTON","16_2",16,2,"BENE",2.5,100,1,"EQSY","IND",1,2
"DALTON","16_2",16,2,"BENE",1,100,0,"EQSY","IND",1,2
"DALTON","16_2",16,2,"BENE",1.6,95,1,"EQSY","IND",1,2
"DALTON","16_2",16,2,"SALIX",1.4,100,0,"EQAR","CLUMP",3,2
"DALTON","16_2",16,2,"SALIX",1.1,87.5,0,"EQSY","CLUMP",2,2
"DALTON","16_2",16,2,"SALIX",0.7,95,0,"EQSY","IND",1,2
"DALTON","16_2",16,2,"BENE",0.9,100,0,"EQAR","IND",1,2
"DALTON","16_2",16,2,"BENE",1.7,100,0,"EQAR","IND",1,2
"DALTON","16_2",16,2,"BENE",2.2,100,0,"LITTER","IND",1,2
"DALTON","16_2",16,2,"POTR",0.7,100,1,"EQAR","IND",1,2
"DALTON","16_2",16,2,"SALIX",0.5,100,0,"EQAR","IND",1,2
"DALTON","16_2",16,2,"SALIX",4.1,97,0.2,"EQSY","CLUMP",5,2
"DALTON","16_2",16,2,"SALIX",1,95,0,"LITTER","IND",1,2
"DALTON","16_2",16,2,"BENE",3.3,100,0,"EQSY","IND",1,2
"DALTON","16_2",16,2,"SALIX",0.9,100,1,"EQAR","IND",1,2
"DALTON","16_2",16,2,"SALIX",5.6,88.333333,1,"MOSS","CLUMP",3,2
"DALTON","16_2",16,2,"SALIX",6.4,71.66667,0.67,"LEGR","CLUMP",3,2
"DALTON","16_2",16,2,"SALIX",6.1,91.66667,0.67,"GRASS","CLUMP",3,2
"DALTON","16_2",16,2,"BENE",0.7,100,0,"EQSY","IND",1,2
"DALTON","16_2",16,2,"POTR",1.7,100,0,"EQAR","IND",1,2
"DALTON","16_2",16,2,"SALIX",0.2,100,0,"EQSY","IND",1,2
"DALTON","16_2",16,2,"BENE",1,100,0,"EQAR","IND",1,2
"DALTON","16_2",16,2,"BENE",1.3,100,0,"EQAR","IND",1,2
"DALTON","16_2",16,2,"BENE",2.4,100,0,"LITTER","IND",1,2
"DALTON","16_2",16,2,"BENE",2.5,100,1,"LITTER","IND",1,2
"DALTON","16_2",16,2,"SALIX",0.5,100,1,"MOSS","IND",1,2
"DALTON","16_2",16,2,"SALIX",0.4,100,0,"LITTER","IND",1,2
"DALTON","16_2",16,2,"SALIX",1.3,100,0,"EQSY","CLUMP",3,2
"DALTON","16_2",16,2,"BENE",0.9,100,0,"MOSS","IND",1,2
"DALTON","16_2",16,2,"BENE",0.5,90,0,"EQSY","IND",1,2
"DALTON","16_2",16,2,"SALIX",0.2,100,0,"LITTER","IND",1,2
"DALTON","16_2",16,2,"SALIX",0.2,100,0,"EQAR","IND",1,2
"DALTON","16_2",16,2,"SALIX",0.3,100,0,"EQAR","IND",1,2
"DALTON","16_2",16,2,"SALIX",0.3,100,0,"LITTER","IND",1,2
"DALTON","16_2",16,2,"SALIX",0.5,100,0,"MOSS","IND",1,2
"DALTON","16_2",16,2,"SALIX",0.2,100,0,"EQSY","IND",1,2
"DALTON","16_2",16,2,"BENE",0.6,100,0,"EQSY","IND",1,2
"DALTON","16_2",16,2,"SALIX",1,100,0,"CHAN","IND",1,2
"DALTON","16_2",16,2,"BENE",2.6,75,1,"CHAN","IND",1,2
"DALTON","16_2",16,2,"BENE",2.7,95,1,"EQSC","IND",1,2
"DALTON","16_2",16,2,"SALIX",1.5,98.33333,0.67,"EQSC","CLUMP",3,2
"DALTON","16_2",16,2,"SALIX",1.3,95,0.5,"LITTER","CLUMP",2,2
"DALTON","16_2",16,2,"SALIX",0.3,100,0,"EQSC","IND",1,2
"DALTON","16_2",16,2,"BENE",2.9,100,0,"EQSC","IND",1,2
"DALTON","16_2",16,2,"SALIX",0.3,100,0,"CHAN","IND",1,2
"DALTON","16_2",16,2,"BENE",1.9,90,1,"EQS","IND",1,2
"DALTON","16_2",16,2,"SALIX",1.1,95,0,"LITTER","IND",1,2
"DALTON","16_2",16,2,"SALIX",0.9,95,1,"EQAR","IND",1,2
"DALTON","16_2",16,2,"SALIX",1.3,100,0,"EQSY","CLUMP",3,2
"DALTON","16_2",16,2,"BENE",1.5,100,0,"EQAR","IND",1,2
"DALTON","16_2",16,2,"SALIX",0.7,100,0,"EQSY","IND",1,2
"DALTON","16_2",16,2,"SALIX",0.9,100,0,"LITTER","IND",1,2
"DALTON","16_2",16,2,"BENE",2.1,100,0,"EQSY","IND",1,2
"DALTON","16_2",16,2,"SALIX",2.2,97.5,0,"EQSI","CLUMP",2,2
"DALTON","16_2",16,2,"SALIX",0.1,100,0,"GRASS","IND",1,2
"DALTON","16_2",16,2,"SALIX",0.8,100,0,"GRASS","IND",1,2
"DALTON","16_2",16,2,"SALIX",0.5,100,0,"GRASS","IND",1,2
"DALTON","16_2",16,2,"SALIX",0.3,100,0,"EQAR","IND",1,2
"DALTON","16_2",16,2,"SALIX",0.2,100,0,"EQAR","IND",1,2
"DALTON","16_2",16,2,"SALIX",0.1,100,0,"LITTER","IND",1,2
"DALTON","16_2",16,2,"SALIX",0.3,100,0,"EQAR","IND",1,2
"DALTON","16_2",16,2,"SALIX",0.7,90,0,"VAVI","IND",1,2
"DALTON","16_2",16,2,"BENE",2,100,0,"LITTER","IND",1,2
"DALTON","16_2",16,2,"SALIX",0.7,100,0,"LITTER","IND",1,2
"DALTON","16_2",16,2,"SALIX",0.8,100,0,"CHAN","IND",1,2
"DALTON","16_2",16,2,"SALIX",0.8,100,0,"EQSY","IND",1,2
"DALTON","16_2",16,2,"POTR",1.7,100,0,"EQSY","IND",1,2
"DALTON","16_2",16,2,"SALIX",0.4,100,0,"EQSY","IND",1,2
"DALTON","16_2",16,2,"BENE",2.6,95,1,"EQSY","IND",1,2
"DALTON","16_2",16,2,"BENE",2.3,100,1,"EQSY","IND",1,2
"DALTON","16_2",16,2,"SALIX",0.4,90,1,"EQAR","IND",1,2
"DALTON","16_2",16,2,"SALIX",0.6,95,0,"LITTER","IND",1,2
"DALTON","16_2",16,2,"SALIX",1,92.5,0.5,"EQSY","CLUMP",2,2
"DALTON","16_2",16,2,"SALIX",0.3,100,0,"VAVI","IND",1,2
"DALTON","16_2",16,2,"POTR",0.6,100,0,"VAVI","IND",1,2
"DALTON","16_2",16,2,"SALIX",1,100,0,"EQSC","CLUMP",2,2
"DALTON","16_2",16,2,"BENE",1.6,100,0,"LITTER","IND",1,2
"DALTON","16_2",16,2,"BENE",3.3,100,0,"EQSY","IND",1,2
"DALTON","16_2",16,2,"SALIX",1.7,100,0.5,"LITTER","CLUMP",2,2
"DALTON","16_2",16,2,"SALIX",0.3,100,0,"EQSY","IND",1,2
"DALTON","16_2",16,2,"BENE",1.5,100,0,"EQSY","IND",1,2
"DALTON","16_2",16,2,"BENE",1.3,90,1,"EQSY","IND",1,2
"DALTON","16_2",16,2,"BENE",1.9,100,1,"EQSY","IND",1,2
"DALTON","16_2",16,2,"BENE",1.8,100,0,"EQSY","IND",1,2
"DALTON","16_2",16,2,"BENE",1.4,95,0,"EQSY","IND",1,2
"DALTON","16_2",16,2,"SALIX",2.4,100,0,"EQSY","CLUMP",3,2
"DALTON","16_2",16,2,"POTR",1.4,100,0,"LITTER","IND",1,2
"DALTON","16_2",16,2,"BENE",2.4,100,1,"EQSC","IND",1,2
"DALTON","16_2",16,2,"SALIX",0.6,100,0,"EQSC","IND",1,2
"DALTON","16_2",16,2,"SALIX",0.3,100,0,"EQSY","IND",1,2
"DALTON","16_2",16,2,"POTR",1,100,0,"EQSY","IND",1,2
"DALTON","16_2",16,2,"BENE",1.9,100,1,"LITTER","IND",1,2
"DALTON","16_2",16,2,"SALIX",0.3,100,0,"LITTER","IND",1,2
"DALTON","16_2",16,2,"SALIX",0.9,97.5,0,"LITTER","CLUMP",2,2
"DALTON","16_2",16,2,"SALIX",0.4,100,0,"EQSY","IND",1,2
"DALTON","16_2",16,2,"SALIX",0.1,100,0,"EQSY","IND",1,2
"DALTON","16_2",16,2,"SALIX",0.2,100,0,"LITTER","IND",1,2
"DALTON","16_2",16,2,"BENE",2.8,85,1,"LITTER","IND",1,2
"DALTON","16_2",16,2,"SALIX",1.2,100,0,"EQSC","IND",1,2
"DALTON","16_2",16,2,"SALIX",0.5,100,0,"EQSY","IND",1,2
"DALTON","16_2",16,2,"BENE",0.8,100,0,"LITTER","IND",1,2
"DALTON","16_2",16,2,"BENE",2.4,100,0,"MOSS","IND",1,2
"DALTON","16_2",16,2,"BENE",0.6,90,1,"LITTER","IND",1,2
"DALTON","16_2",16,2,"SALIX",0.6,95,1,"LITTER","IND",1,2
"DALTON","16_2",16,2,"SALIX",0.6,90,0,"EQSY","IND",1,2
"DALTON","16_2",16,2,"BENE",0.7,100,1,"EQSY","IND",1,2
"DALTON","16_2",16,2,"BENE",2,95,1,"EQSC","IND",1,2
"DALTON","16_2",16,2,"POTR",1.7,100,0,"EQSC","IND",1,2
"DALTON","16_2",16,2,"SALIX",0.8,95,1,"EQSC","IND",1,2
"DALTON","16_2",16,2,"SALIX",1,90,0,"EQSC","IND",1,2
"DALTON","16_2",16,2,"SALIX",0.9,100,0,"EQSY","IND",1,2
"DALTON","16_2",16,2,"BENE",1.8,100,1,"LITTER","IND",1,2
"DALTON","16_2",16,2,"SALIX",0.5,100,0,"LITTER","IND",1,2
"DALTON","16_2",16,2,"SALIX",0.2,100,0,"EQSC","IND",1,2
"DALTON","16_2",16,2,"SALIX",0.7,95,0,"LITTER","IND",1,2
"DALTON","16_2",16,2,"SALIX",0.2,100,0,"LITTER","IND",1,2
"DALTON","16_2",16,2,"SALIX",1,95,0,"GRASS","IND",1,2
"DALTON","16_2",16,2,"SALIX",0.5,100,0,"EQSC","IND",1,2
"DALTON","16_2",16,2,"SALIX",0.7,95,0,"EQSC","IND",1,2
"DALTON","16_2",16,2,"SALIX",0.2,100,0,"LITTER","IND",1,2
"DALTON","16_2",16,2,"SALIX",1,95,0,"EQSC","IND",1,2
"DALTON","16_2",16,2,"BENE",2.4,97.5,0,"EQSY","CLUMP",2,2
"DALTON","16_2",16,2,"SALIX",0.5,100,0,"LITTER","IND",1,2
"DALTON","16_2",16,2,"SALIX",0.2,100,0,"LITTER","IND",1,2
"DALTON","16_2",16,2,"SALIX",0.2,100,0,"EQSY","IND",1,2
"DALTON","16_2",16,2,"SALIX",0.2,100,0,"MOSS","IND",1,2
"DALTON","16_2",16,2,"SALIX",0.4,95,0,"EQSY","IND",1,2
"DALTON","16_2",16,2,"SALIX",0.6,100,0,"EQSC","IND",1,2
"DALTON","16_2",16,2,"SALIX",0.1,100,0,"EQSC","IND",1,2
"DALTON","16_2",16,2,"SALIX",0.4,100,0,"LITTER","IND",1,2
"DALTON","16_2",16,2,"BENE",1,90,1,"LITTER","IND",1,2
"DALTON","16_2",16,2,"SALIX",0.6,100,0,"LITTER","IND",1,2
"DALTON","16_2",16,2,"BENE",1.3,95,1,"LITTER","IND",1,2
"DALTON","16_2",16,2,"BENE",0.7,100,0,"EQSC","IND",1,2
"DALTON","16_2",16,2,"SALIX",0.2,95,0,"EQSC","IND",1,2
"DALTON","16_2",16,2,"SALIX",0.9,95,0,"EQSC","IND",1,2
"DALTON","16_2",16,2,"SALIX",0.8,100,0,"EQSC","IND",1,2
"DALTON","16_2",16,2,"BENE",0.6,100,0,"EQSC","IND",1,2
"DALTON","16_2",16,2,"SALIX",1.4,97.5,0,"EQSC","CLUMP",2,2
"DALTON","16_2",16,2,"SALIX",0.2,100,0,"EQSC","IND",1,2
"DALTON","16_2",16,2,"SALIX",0.2,100,0,"EQSY","IND",1,2
"DALTON","16_2",16,2,"SALIX",0.4,90,0,"EQSC","IND",1,2
"DALTON","16_2",16,2,"SALIX",0.8,95,0,"EQSY","IND",1,2
"DALTON","16_2",16,2,"BENE",0.6,100,0,"EQSC","IND",1,2
"DALTON","16_2",16,2,"SALIX",0.7,90,0,"EQSC","IND",1,2
"DALTON","16_2",16,2,"BENE",2.1,100,0,"EQSC","IND",1,2
"DALTON","16_2",16,2,"BENE",0.5,100,0,"EQSC","IND",1,2
"DALTON","16_2",16,2,"BENE",0.2,100,0,"EQSC","IND",1,2
"DALTON","16_2",16,2,"BENE",0.6,100,0,"EQSC","IND",1,2
"DALTON","16_2",16,2,"BENE",0.9,100,0,"EQSC","IND",1,2
"DALTON","16_2",16,2,"BENE",0.9,95,1,"EQSC","IND",1,2
"DALTON","16_2",16,2,"SALIX",1.3,100,0,"EQSC","CLUMP",2,2
"DALTON","16_2",16,2,"BENE",0.9,95,1,"MOSS","IND",1,2
"DALTON","16_2",16,2,"BENE",0.9,100,0,"EQSC","IND",1,2
"DALTON","16_2",16,2,"BENE",1.2,95,0,"EQSC","IND",1,2
"DALTON","16_2",16,2,"SALIX",0.6,95,0,"EQSC","IND",1,2
"DALTON","16_2",16,2,"SALIX",0.8,97.5,0.5,"MOSS","CLUMP",2,2
"DALTON","16_2",16,2,"SALIX",0.1,100,0,"EQSC","IND",1,2
