SITE,PLOT,TREAT,SPP,DBH,CANOPY,BROWSE,UND,START_END,CLUMP,QUAD,DIV,BA_unscale,BA_ha
DALTON,56_2,2,BENE,0.8,1,n,EQAR,,IND,100,d,5.03E-05,0.005026548
DALTON,56_2,2,BENE,1.2,100,n,EQAR,,IND,100,d,0.000113097,0.011309734
DALTON,56_2,2,BENE,0.4,100,n,EQAR,,IND,100,d,1.26E-05,0.001256637
DALTON,56_2,2,BENE,0.5,100,n,EQAR,,IND,100,d,1.96E-05,0.001963495
DALTON,56_2,2,BENE,0.9,100,n,EQAR,,IND,100,d,6.36E-05,0.006361725
DALTON,56_2,2,BENE,0.7,100,y,EQAR,,IND,100,d,3.85E-05,0.003848451
DALTON,56_2,2,BENE,0.1,100,n,EQAR,,IND,100,d,7.85E-07,7.85E-05
DALTON,56_2,2,BENE,0.4,100,n,EQAR,,IND,100,d,1.26E-05,0.001256637
DALTON,56_2,2,BENE,1.5,100,y,EQAR,,IND,100,d,0.000176715,0.017671459
DALTON,56_2,2,BENE,0.7,100,n,EQAR,,IND,100,d,3.85E-05,0.003848451
DALTON,56_2,2,BENE,0.4,100,n,EQAR,,IND,100,d,1.26E-05,0.001256637
DALTON,56_2,2,BENE,0.3,100,n,EQAR,,IND,100,d,7.07E-06,0.000706858
DALTON,56_2,2,BENE,1.5,100,n,EQAR,,IND,100,d,0.000176715,0.017671459
DALTON,56_2,2,BENE,0.7,100,n,EQAR,,IND,100,d,3.85E-05,0.003848451
DALTON,56_2,2,BENE,0.5,100,n,LITTER,,IND,100,d,1.96E-05,0.001963495
DALTON,56_2,2,BENE,1.2,100,n,EQSY,,IND,100,d,0.000113097,0.011309734
DALTON,56_2,2,BENE,0.5,100,n,EQAR,,IND,100,d,1.96E-05,0.001963495
DALTON,56_2,2,BENE,0.6,30,y,EQAR,,IND,100,d,2.83E-05,0.002827433
DALTON,56_2,2,BENE,1.3,100,n,EQAR,,IND,100,d,0.000132732,0.013273229
DALTON,56_2,2,BENE,1.4,100,y,EQAR,,IND,100,d,0.000153938,0.015393804
DALTON,56_2,2,BENE,1,100,n,EQSY,,IND,100,d,7.85E-05,0.007853982
DALTON,56_2,2,BENE,0.5,100,n,EQSY,,IND,100,d,1.96E-05,0.001963495
DALTON,56_2,2,BENE,0.6,100,n,EQAR,,IND,100,d,2.83E-05,0.002827433
DALTON,56_2,2,BENE,1.3,100,n,EQAR,,IND,100,d,0.000132732,0.013273229
DALTON,56_2,2,SALIX,0.7,100,n,EQAR,START,CLUMP,100,d,3.85E-05,0.003848451
DALTON,56_2,2,SALIX,0.9,100,n,EQAR,,CLUMP,100,d,6.36E-05,0.006361725
DALTON,56_2,2,SALIX,0.7,100,n,EQAR,,CLUMP,100,d,3.85E-05,0.003848451
DALTON,56_2,2,SALIX,1.1,100,n,EQAR,,CLUMP,100,d,9.50E-05,0.009503318
DALTON,56_2,2,SALIX,1.7,100,n,EQAR,,CLUMP,100,d,0.00022698,0.022698007
DALTON,56_2,2,SALIX,0.9,100,y,EQAR,END,CLUMP,100,d,6.36E-05,0.006361725
DALTON,56_2,2,BENE,1.4,100,n,EQAR,,IND,100,d,0.000153938,0.015393804
DALTON,56_2,2,SALIX,0.6,100,n,MEPA,START,CLUMP,100,d,2.83E-05,0.002827433
DALTON,56_2,2,SALIX,0.9,100,n,MEPA,END,CLUMP,100,d,6.36E-05,0.006361725
DALTON,56_2,2,BENE,1.1,100,n,MEPA,,IND,100,d,9.50E-05,0.009503318
DALTON,56_2,2,BENE,1.1,100,n,EQAR,,IND,100,d,9.50E-05,0.009503318
DALTON,56_2,2,BENE,0.7,100,n,EQAR,,IND,100,d,3.85E-05,0.003848451
DALTON,56_2,2,BENE,0.8,100,n,WHFL?,,IND,100,d,5.03E-05,0.005026548
DALTON,56_2,2,BENE,0.5,100,y,EQAR,,IND,100,d,1.96E-05,0.001963495
DALTON,56_2,2,BENE,0.5,95,y,EQAR,,IND,100,d,1.96E-05,0.001963495
DALTON,56_2,2,BENE,0.7,100,n,EQAR,,IND,100,d,3.85E-05,0.003848451
DALTON,56_2,2,BENE,0.9,100,n,EQAR,,IND,100,d,6.36E-05,0.006361725
DALTON,56_2,2,BENE,0.8,100,n,EQAR,,IND,100,d,5.03E-05,0.005026548
DALTON,56_2,2,BENE,0.8,60,y,LITTER,,IND,100,d,5.03E-05,0.005026548
DALTON,56_2,2,BENE,0.8,5,y,EQSY,,IND,100,d,5.03E-05,0.005026548
DALTON,56_2,2,BENE,1.2,100,n,MEPA,,IND,100,d,0.000113097,0.011309734
DALTON,56_2,2,BENE,0.7,100,n,EQAR,START,CLUMP,100,d,3.85E-05,0.003848451
DALTON,56_2,2,BENE,0.6,90,y,EQAR,END,CLUMP,100,d,2.83E-05,0.002827433
DALTON,56_2,2,BENE,0.8,100,y,EQAR,,IND,100,d,5.03E-05,0.005026548
DALTON,56_2,2,BENE,0.8,100,n,EQAR,START,CLUMP,100,d,5.03E-05,0.005026548
DALTON,56_2,2,BENE,0.9,100,n,EQAR,END,CLUMP,100,d,6.36E-05,0.006361725
DALTON,56_2,2,BENE,1.3,100,y,CHAN,START,CLUMP,100,d,0.000132732,0.013273229
DALTON,56_2,2,BENE,1.4,100,n,CHAN,END,CLUMP,100,d,0.000153938,0.015393804
DALTON,56_2,2,BENE,1.6,100,n,EQAR,,IND,100,d,0.000201062,0.020106193
DALTON,56_2,2,ALCR,0.6,100,n,EQAR,START,CLUMP,100,d,2.83E-05,0.002827433
DALTON,56_2,2,ALCR,1.1,75,y,EQAR,,CLUMP,100,d,9.50E-05,0.009503318
DALTON,56_2,2,ALCR,1.1,95,n,EQAR,END,CLUMP,100,d,9.50E-05,0.009503318
DALTON,56_2,2,BENE,1.6,100,n,EQAR,,IND,100,d,0.000201062,0.020106193
DALTON,56_2,2,ALCR,0.9,80,n,EQAR,,IND,100,d,6.36E-05,0.006361725
DALTON,56_2,2,ALCR,0.6,95,n,EQAR,,IND,100,d,2.83E-05,0.002827433
DALTON,56_2,2,BENE,0.5,100,n,EQAR,,IND,100,d,1.96E-05,0.001963495
DALTON,56_2,2,BENE,1.1,90,n,EQAR,,IND,100,d,9.50E-05,0.009503318
DALTON,56_2,2,ALCR,0.6,100,n,MEPA,,IND,100,d,2.83E-05,0.002827433
DALTON,56_2,2,BENE,2.3,100,n,LEGR,START,CLUMP,100,d,0.000415476,0.041547563
DALTON,56_2,2,BENE,1.7,100,n,LEGR,,CLUMP,100,d,0.00022698,0.022698007
DALTON,56_2,2,BENE,2.2,100,n,LEGR,,CLUMP,100,d,0.000380133,0.038013271
DALTON,56_2,2,BENE,2.6,100,n,LEGR,END,CLUMP,100,d,0.000530929,0.053092916
DALTON,56_2,2,BENE,2.1,100,n,LEGR,START,CLUMP,100,d,0.000346361,0.034636059
DALTON,56_2,2,BENE,1.3,100,n,LEGR,END,CLUMP,100,d,0.000132732,0.013273229
DALTON,56_2,2,SALIX,1.3,100,n,LEGR,START,CLUMP,100,d,0.000132732,0.013273229
DALTON,56_2,2,SALIX,2.6,100,n,LEGR,,CLUMP,100,d,0.000530929,0.053092916
DALTON,56_2,2,SALIX,1.7,100,n,LEGR,END,CLUMP,100,d,0.00022698,0.022698007
DALTON,56_2,2,BENE,1.1,100,n,EQAR,,IND,100,d,9.50E-05,0.009503318
DALTON,57_2,2,BENE,1.1,95,y,EQAR,,IND,50,d,9.50E-05,0.004751659
DALTON,57_2,2,BENE,1,5,y,EQAR,,IND,50,d,7.85E-05,0.003926991
DALTON,57_2,2,BENE,1.1,100,y,EQAR,,IND,50,d,9.50E-05,0.004751659
DALTON,57_2,2,BENE,1.2,10,y,EQAR,,IND,50,d,0.000113097,0.005654867
DALTON,57_2,2,BENE,0.7,100,y,EQAR,,IND,50,d,3.85E-05,0.001924226
DALTON,57_2,2,BENE,1,100,n,EQAR,,IND,50,d,7.85E-05,0.003926991
DALTON,57_2,2,BENE,1.4,100,n,EQAR,,IND,50,d,0.000153938,0.007696902
DALTON,57_2,2,BENE,1.4,5,y,LITTER,,IND,50,d,0.000153938,0.007696902
DALTON,57_2,2,BENE,1.7,100,y,EQAR,,IND,50,d,0.00022698,0.011349003
DALTON,57_2,2,BENE,2.3,100,y,EQAR,,IND,50,d,0.000415476,0.020773781
DALTON,57_2,2,BENE,2,100,n,LITTER,,IND,50,d,0.000314159,0.015707963
DALTON,57_2,2,BENE,1.9,95,n,LITTER,,IND,50,d,0.000283529,0.014176437
DALTON,57_2,2,BENE,2.1,90,y,EQAR,,IND,50,d,0.000346361,0.01731803
DALTON,57_2,2,BENE,0.9,100,y,CHAN,,IND,50,d,6.36E-05,0.003180863
DALTON,57_2,2,BENE,1.1,95,n,LITTER,,IND,50,d,9.50E-05,0.004751659
DALTON,57_2,2,BENE,1,5,y,CHAN,,IND,50,d,7.85E-05,0.003926991
DALTON,57_2,2,BENE,1.5,100,n,EQAR,,IND,50,d,0.000176715,0.008835729
DALTON,57_2,2,BENE,1.7,80,y,POPR,,IND,50,d,0.00022698,0.011349003
DALTON,57_2,2,BENE,0.9,1,y,EQAR,,IND,50,d,6.36E-05,0.003180863
DALTON,57_2,2,BENE,1.1,100,y,EQAR,,IND,50,d,9.50E-05,0.004751659
DALTON,57_2,2,BENE,1,100,n,CHAN,,IND,50,d,7.85E-05,0.003926991
DALTON,57_2,2,BENE,1.1,100,n,EQAR,,IND,50,d,9.50E-05,0.004751659
DALTON,57_2,2,BENE,1.7,100,n,EQAR,,IND,50,d,0.00022698,0.011349003
DALTON,57_2,2,BENE,1.7,100,n,EQAR,,IND,50,d,0.00022698,0.011349003
DALTON,57_2,2,BENE,1.4,100,n,EQAR,,IND,50,d,0.000153938,0.007696902
DALTON,57_2,2,BENE,1.5,100,n,EQAR,,IND,50,d,0.000176715,0.008835729
DALTON,57_2,2,BENE,1.4,100,n,EQAR,,IND,50,d,0.000153938,0.007696902
DALTON,57_2,2,BENE,1.6,100,n,EQAR,,IND,50,d,0.000201062,0.010053096
DALTON,57_2,2,BENE,1.7,100,n,EQAR,,IND,50,d,0.00022698,0.011349003
DALTON,57_2,2,BENE,1.3,100,n,EQAR,,IND,50,d,0.000132732,0.006636614
DALTON,57_2,2,BENE,2.1,100,n,LITTER,,IND,50,d,0.000346361,0.01731803
DALTON,57_2,2,BENE,1.5,100,n,EQAR,,IND,50,d,0.000176715,0.008835729
DALTON,57_2,2,BENE,1.6,100,n,EQAR,,IND,50,d,0.000201062,0.010053096
DALTON,57_2,2,BENE,1.1,100,n,EQAR,,IND,50,d,9.50E-05,0.004751659
DALTON,57_2,2,BENE,1.2,100,n,EQAR,,IND,50,d,0.000113097,0.005654867
DALTON,57_2,2,SALIX,1.2,100,n,EQAR,,IND,50,d,0.000113097,0.005654867
DALTON,57_2,2,BENE,1.6,95,n,CHAN,,IND,50,d,0.000201062,0.010053096
DALTON,57_2,2,BENE,1.9,90,n,LITTER,,IND,50,d,0.000283529,0.014176437
DALTON,57_2,2,ALCR,2.9,80,y,EQAR,START,CLUMP,50,d,0.00066052,0.033025993
DALTON,57_2,2,ALCR,3.3,90,y,EQAR,,CLUMP,50,d,0.000855299,0.04276493
DALTON,57_2,2,ALCR,2.5,20,y,EQAR,END,CLUMP,50,d,0.000490874,0.024543693
DALTON,57_2,2,BENE,1.3,100,y,LITTER,,IND,50,d,0.000132732,0.006636614
DALTON,57_2,2,BENE,1.2,90,y,POPR,,IND,50,d,0.000113097,0.005654867
DALTON,57_2,2,SALIX,1.1,100,n,VAVI,START,CLUMP,50,d,9.50E-05,0.004751659
DALTON,57_2,2,SALIX,1.7,100,n,VAVI,,CLUMP,50,d,0.00022698,0.011349003
DALTON,57_2,2,SALIX,2.2,100,n,VAVI,,CLUMP,50,d,0.000380133,0.019006636
DALTON,57_2,2,SALIX,1.7,100,n,VAVI,,CLUMP,50,d,0.00022698,0.011349003
DALTON,57_2,2,SALIX,1.1,100,n,VAVI,,CLUMP,50,d,9.50E-05,0.004751659
DALTON,57_2,2,SALIX,1.5,100,n,VAVI,,CLUMP,50,d,0.000176715,0.008835729
DALTON,57_2,2,SALIX,1,100,n,VAVI,,CLUMP,50,d,7.85E-05,0.003926991
DALTON,57_2,2,SALIX,2.2,100,n,VAVI,,CLUMP,50,d,0.000380133,0.019006636
DALTON,57_2,2,SALIX,1.9,100,n,VAVI,,CLUMP,50,d,0.000283529,0.014176437
DALTON,57_2,2,SALIX,2.1,100,n,VAVI,,CLUMP,50,d,0.000346361,0.01731803
DALTON,57_2,2,SALIX,1.6,100,n,VAVI,,CLUMP,50,d,0.000201062,0.010053096
DALTON,57_2,2,SALIX,1.3,100,n,VAVI,,CLUMP,50,d,0.000132732,0.006636614
DALTON,57_2,2,BENE,1.3,100,n,POPR,,IND,50,d,0.000132732,0.006636614
DALTON,57_2,2,BENE,1.9,100,n,EQAR,,IND,50,d,0.000283529,0.014176437
DALTON,57_2,2,BENE,1.1,100,n,EQAR,,IND,50,d,9.50E-05,0.004751659
DALTON,57_2,2,BENE,1.1,100,n,EQAR,,IND,50,d,9.50E-05,0.004751659
DALTON,57_2,2,BENE,1.2,100,n,EQAR,,IND,50,d,0.000113097,0.005654867
DALTON,57_2,2,BENE,1.3,100,n,EQAR,,IND,50,d,0.000132732,0.006636614
DALTON,57_2,2,BENE,1.6,100,n,EQAR,,IND,50,d,0.000201062,0.010053096
DALTON,57_2,2,BENE,1.5,100,n,LITTER,,IND,50,d,0.000176715,0.008835729
DALTON,57_2,2,BENE,1.5,100,n,EQAR,,IND,50,d,0.000176715,0.008835729
DALTON,57_2,2,BENE,1.4,100,n,EQAR,,IND,50,d,0.000153938,0.007696902
DALTON,57_2,2,BENE,1.1,80,y,EQAR,,IND,50,d,9.50E-05,0.004751659
DALTON,57_2,2,BENE,1.5,90,y,LITTER,,IND,50,d,0.000176715,0.008835729
DALTON,57_2,2,ALCR,3.1,100,n,CHAN,START,CLUMP,50,d,0.000754768,0.037738382
DALTON,57_2,2,ALCR,2.5,100,y,CHAN,,CLUMP,50,d,0.000490874,0.024543693
DALTON,57_2,2,ALCR,2.9,100,n,CHAN,END,CLUMP,50,d,0.00066052,0.033025993
DALTON,57_2,2,SALIX,1.2,80,y,LEGR,,IND,50,d,0.000113097,0.005654867
DALTON,57_2,2,BENE,1,95,y,LITTER,,IND,50,d,7.85E-05,0.003926991
DALTON,57_2,2,SALIX,1.4,60,y,LEGR,,IND,50,d,0.000153938,0.007696902
DALTON,57_2,2,BENE,1.9,95,y,EQAR,,IND,50,d,0.000283529,0.014176437
DALTON,57_2,2,BENE,2.2,100,n,EQAR,,IND,50,d,0.000380133,0.019006636
DALTON,57_2,2,BENE,2.1,95,n,EQAR,,IND,50,d,0.000346361,0.01731803
DALTON,57_2,2,BENE,1.5,100,n,EQSY,,IND,50,d,0.000176715,0.008835729
DALTON,57_2,2,BENE,1.7,100,n,EQSY,,IND,50,d,0.00022698,0.011349003
DALTON,57_2,2,BENE,2.1,100,y,EQAR,,IND,50,d,0.000346361,0.01731803
DALTON,57_2,2,BENE,2,100,n,EQSY,,IND,50,d,0.000314159,0.015707963
DALTON,57_2,2,BENE,2.9,100,y,EQSY,,IND,50,d,0.00066052,0.033025993
DALTON,57_2,2,BENE,1.1,100,n,EQSY,,IND,50,d,9.50E-05,0.004751659
DALTON,57_2,2,BENE,2.7,100,n,EQSY,,IND,50,d,0.000572555,0.028627763
DALTON,57_2,2,BENE,2.2,100,n,EQSY,,IND,50,d,0.000380133,0.019006636
DALTON,57_2,2,BENE,1.1,70,y,EQAR,,IND,50,d,9.50E-05,0.004751659
DALTON,57_2,2,BENE,2.4,100,y,EQAR,,IND,50,d,0.000452389,0.022619467
DALTON,57_2,2,BENE,2.5,100,n,EQAR,,IND,50,d,0.000490874,0.024543693
DALTON,57_2,2,BENE,2.6,100,y,EQAR,,IND,50,d,0.000530929,0.026546458
DALTON,57_2,2,BENE,2.4,40,y,EQAR,,IND,50,d,0.000452389,0.022619467
DALTON,57_2,2,BENE,1.6,20,y,EQAR,,IND,50,d,0.000201062,0.010053096
DALTON,57_2,2,BENE,3.1,100,n,EQAR,,IND,50,d,0.000754768,0.037738382
DALTON,57_2,2,BENE,1.8,100,n,EQAR,,IND,50,d,0.000254469,0.01272345
DALTON,57_2,2,BENE,1,90,n,EQSY,,IND,50,d,7.85E-05,0.003926991
DALTON,57_2,2,BENE,2.3,100,y,EQAR,,IND,50,d,0.000415476,0.020773781
DALTON,57_2,2,BENE,3.5,95,n,EQAR,,IND,50,d,0.000962113,0.048105638
DALTON,57_2,2,BENE,2.4,60,y,EQAR,,IND,50,d,0.000452389,0.022619467
DALTON,57_2,2,BENE,1.9,90,n,EQAR,,IND,50,d,0.000283529,0.014176437
DALTON,57_2,2,BENE,1.9,20,n,EQAR,,IND,50,d,0.000283529,0.014176437
DALTON,57_2,2,BENE,2.1,100,n,LITTER,,IND,50,d,0.000346361,0.01731803
DALTON,57_2,2,BENE,2.5,100,y,EQAR,,IND,50,d,0.000490874,0.024543693
DALTON,57_2,2,BENE,2.3,100,n,LITTER,,IND,50,d,0.000415476,0.020773781
DALTON,57_2,2,BENE,1.3,95,n,LITTER,,IND,50,d,0.000132732,0.006636614
DALTON,57_2,2,BENE,1.7,100,n,LITTER,,IND,50,d,0.00022698,0.011349003
DALTON,57_2,2,BENE,1.3,100,n,EQAR,,IND,50,d,0.000132732,0.006636614
DALTON,57_2,2,BENE,1.1,50,y,EQAR,,IND,50,d,9.50E-05,0.004751659
DALTON,57_2,2,BENE,1.6,95,y,CHAN,,IND,50,d,0.000201062,0.010053096
DALTON,57_2,2,BENE,1.5,95,y,EQAR,,IND,50,d,0.000176715,0.008835729
DALTON,57_2,2,BENE,1.4,100,y,EQAR,,IND,50,d,0.000153938,0.007696902
DALTON,57_2,2,SALIX,1.5,100,y,EQAR,,IND,50,d,0.000176715,0.008835729
DALTON,57_2,2,BENE,3.6,100,n,EQAR,,IND,50,d,0.001017876,0.050893801
DALTON,57_2,2,SALIX,1,5,y,EQAR,,IND,50,d,7.85E-05,0.003926991
DALTON,57_2,2,BENE,3,100,n,EQAR,,IND,50,d,0.000706858,0.035342917
DALTON,57_2,2,BENE,2.1,100,y,EQAR,,IND,50,d,0.000346361,0.01731803
DALTON,57_2,2,BENE,2.4,50,n,EQAR,,IND,50,d,0.000452389,0.022619467
DALTON,57_2,2,BENE,1,90,y,EQAR,,IND,50,d,7.85E-05,0.003926991
DALTON,57_2,2,BENE,1.7,95,n,EQAR,,IND,50,d,0.00022698,0.011349003
DALTON,57_2,2,BENE,1.5,100,n,LITTER,,IND,50,d,0.000176715,0.008835729
DALTON,57_2,2,BENE,2.7,100,n,LITTER,,IND,50,d,0.000572555,0.028627763
DALTON,57_2,2,BENE,2.7,100,n,LITTER,,IND,50,d,0.000572555,0.028627763
DALTON,57_2,2,SALIX,1.3,15,y,EQAR,START,CLUMP,50,d,0.000132732,0.006636614
DALTON,57_2,2,SALIX,1.1,5,y,EQAR,END,CLUMP,50,d,9.50E-05,0.004751659
DALTON,57_2,2,BENE,1.6,100,n,EQAR,,IND,50,d,0.000201062,0.010053096
DALTON,57_2,2,BENE,2.5,100,n,EQAR,,IND,50,d,0.000490874,0.024543693
DALTON,57_2,2,BENE,4,90,y,EQAR,START,CLUMP,50,d,0.001256637,0.062831853
DALTON,57_2,2,BENE,2.9,100,n,EQAR,END,CLUMP,50,d,0.00066052,0.033025993
DALTON,57_2,2,BENE,1.5,100,y,EQAR,,IND,50,d,0.000176715,0.008835729
DALTON,57_2,2,BENE,1.6,95,n,CHAN,,IND,50,d,0.000201062,0.010053096
DALTON,57_2,2,BENE,1.9,100,y,EQAR,,IND,50,d,0.000283529,0.014176437
DALTON,57_2,2,BENE,1.5,100,y,EQAR,,IND,50,d,0.000176715,0.008835729
DALTON,57_2,2,BENE,1.9,95,n,EQAR,,IND,50,d,0.000283529,0.014176437
DALTON,57_2,2,BENE,1.5,95,n,LITTER,,IND,50,d,0.000176715,0.008835729
DALTON,57_2,2,BENE,1.3,100,n,CHAN,,IND,50,d,0.000132732,0.006636614
DALTON,57_2,2,BENE,1.9,90,y,CHAN,,IND,50,d,0.000283529,0.014176437
DALTON,57_2,2,BENE,2.4,95,y,EQAR,,IND,50,d,0.000452389,0.022619467
DALTON,57_2,2,BENE,3.3,100,y,EQAR,START,CLUMP,50,d,0.000855299,0.04276493
DALTON,57_2,2,BENE,3.8,100,n,EQAR,,CLUMP,50,d,0.001134115,0.056705747
DALTON,57_2,2,BENE,3.1,100,n,EQAR,END,CLUMP,50,d,0.000754768,0.037738382
DALTON,57_2,2,BENE,2.4,100,n,EQAR,START,CLUMP,50,d,0.000452389,0.022619467
DALTON,57_2,2,BENE,2.4,95,y,EQAR,,CLUMP,50,d,0.000452389,0.022619467
DALTON,57_2,2,BENE,1.3,95,n,EQAR,END,CLUMP,50,d,0.000132732,0.006636614
DALTON,57_2,2,BENE,1.9,100,n,LITTER,,IND,50,d,0.000283529,0.014176437
DALTON,57_2,2,SALIX,1.5,5,n,CHAN,,IND,50,d,0.000176715,0.008835729
DALTON,57_2,2,BENE,2.2,100,n,EQAR,START,CLUMP,50,d,0.000380133,0.019006636
DALTON,57_2,2,BENE,2.3,100,n,EQAR,END,CLUMP,50,d,0.000415476,0.020773781
DALTON,57_2,2,BENE,2.2,95,n,CHAN,,IND,50,d,0.000380133,0.019006636
DALTON,57_2,2,BENE,2.8,100,n,LITTER,,IND,50,d,0.000615752,0.030787608
DALTON,57_2,2,BENE,4,95,n,CHAN,,IND,50,d,0.001256637,0.062831853
DALTON,57_2,2,BENE,2.1,100,n,CHAN,,IND,50,d,0.000346361,0.01731803
DALTON,57_2,2,BENE,3,100,n,EQAR,START,CLUMP,50,d,0.000706858,0.035342917
DALTON,57_2,2,BENE,1,100,n,EQAR,,CLUMP,50,d,7.85E-05,0.003926991
DALTON,57_2,2,BENE,1.6,100,n,EQAR,END,CLUMP,50,d,0.000201062,0.010053096
DALTON,57_2,2,BENE,3.1,100,n,LITTER,,IND,50,d,0.000754768,0.037738382
DALTON,57_2,2,BENE,2.5,100,n,EQAR,START,CLUMP,50,d,0.000490874,0.024543693
DALTON,57_2,2,BENE,1.3,100,n,EQAR,,CLUMP,50,d,0.000132732,0.006636614
DALTON,57_2,2,BENE,1.9,95,n,EQAR,,CLUMP,50,d,0.000283529,0.014176437
DALTON,57_2,2,BENE,2.4,100,n,EQAR,END,CLUMP,50,d,0.000452389,0.022619467
DALTON,57_2,2,BENE,1.4,90,n,CHAN,,IND,50,d,0.000153938,0.007696902
DALTON,57_2,2,BENE,1.3,100,n,LITTER,,IND,50,d,0.000132732,0.006636614
DALTON,57_2,2,BENE,2.4,100,n,LITTER,,IND,50,d,0.000452389,0.022619467
DALTON,57_2,2,BENE,1.4,95,n,LITTER,,IND,50,d,0.000153938,0.007696902
DALTON,57_2,2,BENE,1.2,95,n,LITTER,START,CLUMP,50,d,0.000113097,0.005654867
DALTON,57_2,2,BENE,1.1,95,n,LITTER,END,CLUMP,50,d,9.50E-05,0.004751659
DALTON,57_2,2,BENE,1.6,95,n,EQAR,,IND,50,d,0.000201062,0.010053096
DALTON,57_2,2,BENE,1.1,80,n,EQAR,,IND,50,d,9.50E-05,0.004751659
DALTON,57_2,2,BENE,1.6,90,n,EQAR,,IND,50,d,0.000201062,0.010053096
DALTON,57_2,2,BENE,3.8,90,n,EQAR,,IND,50,d,0.001134115,0.056705747
DALTON,57_2,2,BENE,2.1,90,y,LITTER,,IND,50,d,0.000346361,0.01731803
DALTON,57_2,2,BENE,2,95,y,LITTER,,IND,50,d,0.000314159,0.015707963
DALTON,57_2,2,BENE,1.5,5,y,EQAR,,IND,50,d,0.000176715,0.008835729
DALTON,57_2,2,BENE,1.8,95,n,EQAR,,IND,50,d,0.000254469,0.01272345
DALTON,57_2,2,BENE,2.8,100,n,EQAR,,IND,50,d,0.000615752,0.030787608
DALTON,57_2,2,SALIX,1.3,95,y,EQAR,END,CLUMP,50,d,0.000132732,0.006636614
DALTON,57_2,2,BENE,2.4,100,n,CHAN,,IND,50,d,0.000452389,0.022619467
DALTON,57_2,2,BENE,2.2,100,n,EQAR,,IND,50,d,0.000380133,0.019006636
DALTON,57_2,2,BENE,1.9,95,n,EQAR,,IND,50,d,0.000283529,0.014176437
DALTON,57_2,2,BENE,1.8,100,n,EQAR,,IND,50,d,0.000254469,0.01272345
DALTON,57_2,2,BENE,1.6,100,n,EQAR,,IND,50,d,0.000201062,0.010053096
DALTON,57_2,2,BENE,1.9,95,n,EQAR,,IND,50,d,0.000283529,0.014176437
DALTON,57_2,2,BENE,1.9,95,n,EQSY,,IND,50,d,0.000283529,0.014176437
DALTON,57_2,2,BENE,1.9,95,n,EQAR,,IND,50,d,0.000283529,0.014176437
DALTON,57_2,2,BENE,1.5,100,n,CHAN,,IND,50,d,0.000176715,0.008835729
DALTON,57_2,2,BENE,1.5,100,n,EQSC,,IND,50,d,0.000176715,0.008835729
DALTON,57_2,2,BENE,1.4,95,n,EQAR,,IND,50,d,0.000153938,0.007696902
DALTON,57_2,2,BENE,1.7,90,n,EQAR,,IND,50,d,0.00022698,0.011349003
DALTON,57_2,2,BENE,2,100,n,LITTER,,IND,50,d,0.000314159,0.015707963
DALTON,57_2,2,BENE,2.2,100,n,LITTER,,IND,50,d,0.000380133,0.019006636
DALTON,57_2,2,BENE,1.7,95,n,EQAR,,IND,50,d,0.00022698,0.011349003
DALTON,57_2,2,SALIX,1.2,60,y,EQAR,,IND,50,d,0.000113097,0.005654867
DALTON,57_2,2,BENE,1.6,95,y,LITTER,,IND,50,d,0.000201062,0.010053096
DALTON,57_2,2,BENE,2.7,100,n,EQAR,,IND,50,d,0.000572555,0.028627763
DALTON,57_2,2,BENE,2.8,100,n,EQAR,,IND,50,d,0.000615752,0.030787608
DALTON,57_2,2,BENE,1.7,95,n,EQAR,,IND,50,d,0.00022698,0.011349003
DALTON,57_2,2,BENE,1.8,100,n,LITTER,,IND,50,d,0.000254469,0.01272345
DALTON,57_2,2,BENE,1.6,95,n,LITTER,,IND,50,d,0.000201062,0.010053096
DALTON,57_2,2,BENE,2,100,n,LITTER,,IND,50,d,0.000314159,0.015707963
DALTON,57_2,2,BENE,2.7,100,n,LITTER,,IND,50,d,0.000572555,0.028627763
DALTON,57_2,2,BENE,2.8,95,n,LITTER,START,CLUMP,50,d,0.000615752,0.030787608
DALTON,57_2,2,BENE,1.8,95,n,LITTER,END,CLUMP,50,d,0.000254469,0.01272345
DALTON,57_2,2,BENE,1.7,100,n,LITTER,,IND,50,d,0.00022698,0.011349003
DALTON,57_2,2,BENE,3.3,100,n,EQAR,,IND,50,d,0.000855299,0.04276493
DALTON,57_2,2,BENE,1.1,100,n,LITTER,,IND,50,d,9.50E-05,0.004751659
DALTON,57_2,2,SALIX,1.7,100,n,LITTER,,IND,50,d,0.00022698,0.011349003
DALTON,57_2,2,BENE,1.5,100,n,LITTER,,IND,50,d,0.000176715,0.008835729
DALTON,57_2,2,BENE,2.5,100,n,CHAN,,IND,50,d,0.000490874,0.024543693
DALTON,57_2,2,BENE,2.9,100,n,CHAN,,IND,50,d,0.00066052,0.033025993
DALTON,57_2,2,BENE,1.2,80,y,LITTER,,IND,50,d,0.000113097,0.005654867
DALTON,57_2,2,BENE,2.5,60,y,EQAR,,IND,50,d,0.000490874,0.024543693
DALTON,57_2,2,BENE,2.3,95,n,POPR,,IND,50,d,0.000415476,0.020773781
DALTON,57_2,2,BENE,1.7,80,n,LITTER,,IND,50,d,0.00022698,0.011349003
DALTON,57_2,2,BENE,1.5,95,y,POPR,,IND,50,d,0.000176715,0.008835729
DALTON,57_2,2,BENE,1.3,70,y,LITTER,,IND,50,d,0.000132732,0.006636614
